flux_campaign,day,Date,TIMESTAMP,RECORD,SiteOutput,SiteCount_Avg,ConcA_Avg,ConcB_Avg,TGApressure_Avg,SamplePress_Avg,BypassPress_Avg,ExcessFlow_Avg,SampleFlow_Avg,One_Tot,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg
4,2,23/02/2014,5:51:40 PM,2005,13,150.5,379.3232,4.269812,19.99879,399.9916,442.255,80.76541,195.2005,100,388.5278,4.305652,-8.741968
4,2,23/02/2014,5:52:00 PM,2006,14,150.5,386.6953,4.338964,20.00136,399.9926,440.5291,98.08604,195.2324,100,395.9431,4.37439,-11.77782
4,2,23/02/2014,5:52:20 PM,2007,17,150.5,380.9104,4.287384,20.00374,399.9981,439.9783,99.27292,195.2449,100,390.13,4.323179,-8.794312
4,2,23/02/2014,5:52:40 PM,2008,18,150.5,394.1505,4.42186,19.99826,399.9991,440.1175,91.09492,195.3191,100,403.4413,4.456792,-11.87479
4,2,23/02/2014,5:53:00 PM,2009,5,150.5,378.9793,4.265509,20.00234,399.9974,439.9953,89.64189,195.1641,100,388.1837,4.301322,-8.860953
4,2,23/02/2014,5:53:20 PM,2010,6,150.5,385.1801,4.324784,20.00061,400.0002,440.8634,69.60807,195.1444,100,394.4178,4.360261,-11.16037
4,2,23/02/2014,5:53:40 PM,2011,9,150.5,379.3775,4.27066,19.99853,400.0039,440.1517,83.71906,195.1544,100,388.5942,4.306588,-8.69591
4,2,23/02/2014,5:54:00 PM,2012,10,150.5,388.4071,4.36126,20.00164,400.0005,441.4671,55.64083,195.246,100,397.6577,4.396493,-11.06691
4,2,23/02/2014,5:54:20 PM,2013,7,150.5,379.0126,4.266691,20.00107,400.0007,439.8579,87.04057,196.8701,100,388.213,4.302488,-8.667179
4,2,23/02/2014,5:54:40 PM,2014,8,150.5,385.5916,4.332689,19.99995,400.0011,440.4742,73.20277,197.0114,100,394.8286,4.368118,-10.40907
4,2,23/02/2014,5:55:00 PM,2015,11,150.5,379.7479,4.274064,20.00092,400.0021,439.0466,106.4445,195.2022,100,388.9525,4.309782,-8.874588
4,2,23/02/2014,5:55:20 PM,2016,12,150.5,388.6783,4.364258,20.0014,400,439.1,104.4957,195.3804,100,397.929,4.399468,-11.07227
4,2,23/02/2014,5:55:40 PM,2017,13,150.5,379.2379,4.268772,19.99896,400.0007,440.2035,80.79836,195.0484,100,388.4402,4.304592,-8.762355
4,2,23/02/2014,5:56:00 PM,2018,14,150.5,385.3654,4.325544,19.99946,399.9994,439.4136,98.10544,195.1001,100,394.604,4.361051,-11.44794
4,2,23/02/2014,5:56:20 PM,2019,17,150.5,380.967,4.288566,20.00459,399.9965,439.4022,99.32473,195.1219,100,390.2138,4.324574,-8.687228
4,2,23/02/2014,5:56:40 PM,2020,18,150.5,392.6125,4.405686,20.0019,399.9998,439.7639,91.11024,195.2688,100,401.8887,4.440734,-11.63137
4,2,23/02/2014,5:57:00 PM,2021,5,150.5,379.2524,4.2686,19.99584,399.9988,439.8227,89.73155,195.109,100,388.4618,4.304448,-8.85069
4,2,23/02/2014,5:57:20 PM,2022,6,150.5,384.2619,4.31494,19.99938,399.9994,440.7625,69.62257,195.1455,100,393.4959,4.350517,-11.05859
4,2,23/02/2014,5:57:40 PM,2023,9,150.5,379.4474,4.271187,19.99886,399.9975,440.1419,83.73178,195.1905,100,388.6526,4.307005,-8.748999
4,2,23/02/2014,5:58:00 PM,2024,10,150.5,388.088,4.357675,19.99748,399.9973,441.4936,55.6419,195.3081,100,397.3401,4.392968,-11.06994
4,2,23/02/2014,5:58:20 PM,2025,7,150.5,380.2384,4.280079,20.00103,400.0006,439.8516,87.00812,196.9603,100,389.46,4.315906,-8.759505
4,2,23/02/2014,5:58:40 PM,2026,8,150.5,385.7198,4.333866,20.00664,399.999,440.4396,73.17966,197.1011,100,394.9588,4.3693,-10.46759
4,2,23/02/2014,5:59:00 PM,2027,11,150.5,380.3415,4.280467,20.00359,400.0014,439.0152,106.4198,195.3383,100,389.554,4.316234,-8.923601
4,2,23/02/2014,5:59:20 PM,2028,12,150.5,387.6218,4.35282,20.0035,400.003,439.1178,104.4874,195.5048,100,396.8702,4.388122,-10.99137
4,2,23/02/2014,5:59:40 PM,2029,3,150.5,762.3069,8.32287,20.00102,400.0197,458.6418,138.9102,194.8393,100,773.5454,8.335193,-36.17149
4,2,23/02/2014,6:00:00 PM,2030,4,150.5,313.8054,3.437232,19.99638,400.0023,459.8906,134.7367,195.1231,100,322.6667,3.477902,-35.87577
4,2,23/02/2014,6:00:20 PM,2031,13,150.5,379.1895,4.268269,19.99974,399.9932,442.3178,80.80882,195.1166,100,388.3417,4.303423,-8.780314
4,2,23/02/2014,6:00:40 PM,2032,14,150.5,385.3535,4.325378,20.00156,399.9928,440.543,98.09707,195.1412,100,394.5357,4.360147,-11.4816
4,2,23/02/2014,6:01:00 PM,2033,17,150.5,378.8592,4.26493,20.00035,400.0004,440.0266,99.32841,195.1321,100,388.0007,4.299957,-8.70824
4,2,23/02/2014,6:01:20 PM,2034,18,150.5,390.6713,4.384805,20.00405,399.9993,440.1087,91.12102,195.2036,100,399.874,4.419181,-11.47297
4,2,23/02/2014,6:01:40 PM,2035,5,150.5,379.4144,4.270953,19.99812,399.9996,440.0084,89.7088,195.0672,100,388.5606,4.305986,-8.748538
4,2,23/02/2014,6:02:00 PM,2036,6,150.5,383.6436,4.309179,19.99832,400.0007,440.86,69.64888,195.0112,100,392.8163,4.344014,-10.82844
4,2,23/02/2014,6:02:20 PM,2037,9,150.5,379.6634,4.274684,19.99947,400.0003,440.1536,83.78112,195.0243,100,388.8117,4.309691,-8.536469
4,2,23/02/2014,6:02:40 PM,2038,10,150.5,387.4752,4.352297,19.99897,399.9996,441.4888,55.71034,195.1195,100,396.6676,4.386913,-10.75865
4,2,23/02/2014,6:03:00 PM,2039,7,150.5,380.101,4.279599,20.00374,399.9998,439.8225,87.05532,196.8255,100,389.2577,4.314695,-8.522399
4,2,23/02/2014,6:03:20 PM,2040,8,150.5,386.0853,4.339172,19.99787,399.9998,440.4711,73.18408,196.9868,100,395.2634,4.373786,-10.21487
4,2,23/02/2014,6:03:40 PM,2041,11,150.5,380.5479,4.283233,20.00203,399.9994,439.0324,106.4699,195.1765,100,389.713,4.318359,-8.839832
4,2,23/02/2014,6:04:00 PM,2042,12,150.5,386.0369,4.336721,19.99863,399.9993,439.1484,104.5096,195.4473,100,395.2242,4.371421,-10.65188
4,2,23/02/2014,6:04:20 PM,2043,13,150.5,379.2249,4.268855,20.00182,399.9994,440.239,80.86033,195.0997,100,388.3751,4.303965,-8.740954
4,2,23/02/2014,6:04:40 PM,2044,14,150.5,384.8097,4.31963,19.99775,399.9991,439.4835,98.16766,195.1752,100,393.988,4.354441,-11.40283
4,2,23/02/2014,6:05:00 PM,2045,17,150.5,379.6638,4.274133,19.99941,400,439.4486,99.34229,195.1661,100,388.8093,4.309121,-8.661493
4,2,23/02/2014,6:05:20 PM,2046,18,150.5,388.9028,4.365825,19.99871,400.0653,439.8236,91.14055,195.3162,100,398.0995,4.40029,-11.31155
4,2,23/02/2014,6:05:40 PM,2047,5,150.5,379.5948,4.272833,19.99444,399.9996,439.8887,89.74223,195.1378,100,388.7492,4.307935,-8.781179
4,2,23/02/2014,6:06:00 PM,2048,6,150.5,383.5888,4.308391,19.9993,400.0008,440.7886,69.65264,195.1236,100,392.7556,4.343232,-10.85356
4,2,23/02/2014,6:06:20 PM,2049,9,150.5,380.5025,4.283049,19.99314,400.0003,440.1028,83.77748,195.151,100,389.6571,4.31811,-8.755005
4,2,23/02/2014,6:06:40 PM,2050,10,150.5,386.493,4.34126,19.9921,399.9996,441.5002,55.70318,195.2289,100,395.677,4.37592,-10.76744
4,2,23/02/2014,6:07:00 PM,2051,7,150.5,379.7385,4.274454,20.00205,400.0025,439.8853,87.00395,196.9465,100,388.8951,4.309604,-8.769182
4,2,23/02/2014,6:07:20 PM,2052,8,150.5,386.7639,4.346743,19.99391,400.0007,440.5268,73.14643,197.0886,100,395.9466,4.381348,-10.21466
4,2,23/02/2014,6:07:40 PM,2053,11,150.5,380.0685,4.278248,20.00249,399.9995,439.048,106.4857,195.2301,100,389.2187,4.31328,-8.748594
4,2,23/02/2014,6:08:00 PM,2054,12,150.5,385.2495,4.328477,19.99924,400.0007,439.1296,104.4915,195.4699,100,394.4289,4.363204,-10.52071
4,2,23/02/2014,6:08:20 PM,2055,3,150.5,762.2835,8.323177,20.00053,400.0193,458.6553,138.9009,194.7753,100,773.389,8.333687,-36.1508
4,2,23/02/2014,6:08:40 PM,2056,4,150.5,313.7817,3.437397,20.00318,400.0028,459.8898,134.7969,195.0433,100,322.5986,3.477535,-35.77391
4,2,23/02/2014,6:09:00 PM,2057,13,150.5,379.9708,4.277332,19.99615,399.9919,442.3136,80.87572,195.02,100,389.1509,4.312217,-8.820161
4,2,23/02/2014,6:09:20 PM,2058,14,150.5,384.6455,4.318807,20.00081,399.998,440.5382,98.14827,195.0753,100,393.8386,4.353327,-11.28069
4,2,23/02/2014,6:09:40 PM,2059,17,150.5,379.181,4.269238,19.99923,399.9958,440.0114,99.35973,195.008,100,388.3549,4.304174,-8.641129
4,2,23/02/2014,6:10:00 PM,2060,18,150.5,387.3298,4.349403,20.00159,400.001,440.1236,91.21523,195.1467,100,396.5465,4.383842,-11.14932
4,2,23/02/2014,6:10:20 PM,2061,5,150.5,379.6828,4.274249,20.00584,399.9991,440.0445,89.78194,195.008,100,388.8602,4.30917,-8.780115
4,2,23/02/2014,6:10:40 PM,2062,6,150.5,383.6104,4.30935,19.99581,399.9984,440.8676,69.73571,194.9785,100,392.803,4.344028,-10.79172
4,2,23/02/2014,6:11:00 PM,2063,9,150.5,381.3567,4.293034,19.99544,399.9956,440.1658,83.84595,195.0511,100,390.5485,4.327895,-8.776402
4,2,23/02/2014,6:11:20 PM,2064,10,150.5,385.4607,4.330486,19.99964,399.9988,441.4811,55.76889,195.1958,100,394.6666,4.364964,-10.71782
4,2,23/02/2014,6:11:40 PM,2065,7,150.5,379.262,4.269589,20.00143,399.9996,439.8907,87.08646,196.8853,100,388.4345,4.304497,-8.769826
4,2,23/02/2014,6:12:00 PM,2066,8,150.5,387.9931,4.360219,20.00152,399.9984,440.4967,73.23365,197.0599,100,397.2159,4.394592,-10.39507
4,2,23/02/2014,6:12:20 PM,2067,11,150.5,379.9197,4.276615,20.00366,399.9969,439.0466,106.507,195.2473,100,389.0982,4.311521,-8.846016
4,2,23/02/2014,6:12:40 PM,2068,12,150.5,385.4627,4.33108,19.99916,400.0017,439.1127,104.5222,195.5311,100,394.6735,4.365637,-10.58258
4,2,23/02/2014,6:13:00 PM,2069,13,150.5,379.2299,4.268904,19.99815,399.9975,440.2106,80.88419,195.1231,100,388.4011,4.303771,-8.85164
4,2,23/02/2014,6:13:20 PM,2070,14,150.5,384.6115,4.318422,19.99964,400.0019,439.4505,98.17175,195.1893,100,393.809,4.353014,-11.27738
4,2,23/02/2014,6:13:40 PM,2071,17,150.5,378.6292,4.262822,20.00467,400.0006,439.4202,99.33604,195.1766,100,387.7994,4.29778,-8.69582
4,2,23/02/2014,6:14:00 PM,2072,18,150.5,387.1287,4.347341,20.00238,400.0003,439.7993,91.18307,195.2912,100,396.3441,4.381804,-11.10441
4,2,23/02/2014,6:14:20 PM,2073,5,150.5,379.2087,4.268687,19.99568,400.0021,439.8697,89.7392,195.1281,100,388.3823,4.303575,-8.849055
4,2,23/02/2014,6:14:40 PM,2074,6,150.5,384.4668,4.318873,19.99933,400.0009,440.7847,69.69641,195.0701,100,393.6677,4.353513,-10.80943
4,2,23/02/2014,6:15:00 PM,2075,9,150.5,378.7498,4.264645,20.00031,400.0005,440.1339,83.8064,195.0794,100,387.9139,4.299516,-8.58819
4,2,23/02/2014,6:15:20 PM,2076,10,150.5,384.7359,4.322904,19.99569,400.0001,441.4455,55.77135,195.1793,100,393.9347,4.357485,-10.57785
4,2,23/02/2014,6:15:40 PM,2077,7,150.5,381.35,4.29305,19.99729,400.0021,439.8283,87.09282,196.852,100,390.525,4.327682,-8.765326
4,2,23/02/2014,6:16:00 PM,2078,8,150.5,388.9594,4.371606,20.00342,400.0014,440.4283,73.27106,196.9339,100,398.1816,4.405877,-10.26016
4,2,23/02/2014,6:16:20 PM,2079,11,150.5,379.7827,4.275496,20.00322,400.0015,438.9841,106.5159,195.1436,100,388.9564,4.310328,-8.758682
4,2,23/02/2014,6:16:40 PM,2080,12,150.5,385.5697,4.333197,20.00273,400.0006,439.0696,104.5428,195.3728,100,394.7741,4.367745,-10.35708
4,2,23/02/2014,6:17:00 PM,2081,3,150.5,762.1447,8.323552,20.00025,400.0197,458.5901,138.8739,194.7089,100,773.2727,8.333833,-35.98898
4,2,23/02/2014,6:17:20 PM,2082,4,150.5,313.7219,3.437104,19.99664,400.0027,459.8319,134.7346,194.9435,100,322.5571,3.477054,-35.78311
4,2,23/02/2014,6:17:40 PM,2083,13,150.5,378.9258,4.266472,19.99348,399.9912,442.2464,80.91692,194.9601,100,388.1691,4.301572,-8.76625
4,2,23/02/2014,6:18:00 PM,2084,14,150.5,384.5011,4.31842,20.00045,399.9941,440.4945,98.21835,195.0045,100,393.7738,4.353197,-11.14774
4,2,23/02/2014,6:18:20 PM,2085,17,150.5,378.5833,4.263058,20.00146,399.9944,439.9598,99.43687,195.0082,100,387.8175,4.298088,-8.670967
4,2,23/02/2014,6:18:40 PM,2086,18,150.5,387.7982,4.35543,19.99812,399.9954,440.0684,91.25608,195.14,100,397.0867,4.389955,-11.11764
4,2,23/02/2014,6:19:00 PM,2087,5,150.5,379.1554,4.268952,19.99562,399.9965,439.9836,89.81062,195.0426,100,388.4002,4.304045,-8.786544
4,2,23/02/2014,6:19:20 PM,2088,6,150.5,386.0802,4.337009,19.99948,399.9986,440.8396,69.72256,195.0711,100,395.363,4.371687,-10.93921
4,2,23/02/2014,6:19:40 PM,2089,9,150.5,379.3019,4.27088,19.99951,400.0001,440.1401,83.82195,195.0967,100,388.5509,4.305982,-8.724813
4,2,23/02/2014,6:20:00 PM,2090,10,150.5,384.4542,4.319968,20.00463,399.999,441.4933,55.77113,195.1915,100,393.7275,4.354732,-10.68286
4,2,23/02/2014,6:20:20 PM,2091,7,150.5,379.1103,4.268469,20.00583,399.9989,439.8776,87.12717,196.882,100,388.3609,4.30362,-8.783751
4,2,23/02/2014,6:20:40 PM,2092,8,150.5,390.053,4.38365,20.00247,399.9995,440.4835,73.29501,196.9827,100,399.3542,4.418023,-10.44561
4,2,23/02/2014,6:21:00 PM,2093,11,150.5,379.444,4.271753,19.99621,399.9998,439.0447,106.5422,195.2352,100,388.6918,4.306841,-8.886643
4,2,23/02/2014,6:21:20 PM,2094,12,150.5,385.9718,4.33763,19.99637,400,439.1385,104.5571,195.4568,100,395.2463,4.372197,-10.53186
4,2,23/02/2014,6:21:40 PM,2095,13,150.5,378.5422,4.261978,20.00012,399.9993,440.2656,80.90649,195.0665,100,387.7865,4.297124,-8.814054
4,2,23/02/2014,6:22:00 PM,2096,14,150.5,385.067,4.324363,20.00561,400.0013,439.4912,98.20885,195.1168,100,394.3425,4.359126,-11.22885
4,2,23/02/2014,6:22:20 PM,2097,17,150.5,378.513,4.261833,19.99889,399.9997,439.4719,99.42864,195.0779,100,387.746,4.296876,-8.767803
4,2,23/02/2014,6:22:40 PM,2098,18,150.5,388.485,4.362685,20.00695,400.0004,439.8487,91.25301,195.1566,100,397.7821,4.397184,-11.22068
4,2,23/02/2014,6:23:00 PM,2099,5,150.5,378.7487,4.264284,19.99583,400.0023,439.919,89.80775,195.029,100,387.9868,4.299367,-8.808838
4,2,23/02/2014,6:23:20 PM,2100,6,150.5,387.3621,4.350904,19.99433,400.0003,440.8524,69.74277,194.9654,100,396.6524,4.385488,-11.04226
4,2,23/02/2014,6:23:40 PM,2101,9,150.5,378.332,4.259981,20.00112,399.9992,440.1975,83.86541,194.9805,100,387.5708,4.295119,-8.725238
4,2,23/02/2014,6:24:00 PM,2102,10,150.5,384.277,4.318035,20.00047,399.9996,441.5638,55.8511,195.0608,100,393.5441,4.352819,-10.65644
4,2,23/02/2014,6:24:20 PM,2103,7,150.5,378.8833,4.265996,20.00197,400.0002,439.9519,87.1687,196.7236,100,388.1241,4.30105,-8.771437
4,2,23/02/2014,6:24:40 PM,2104,8,150.5,390.3394,4.386901,19.99758,400.0028,440.5486,73.38275,196.778,100,399.6407,4.421255,-10.43163
4,2,23/02/2014,6:25:00 PM,2105,11,150.5,379.2291,4.269498,19.9954,400.0009,439.1168,106.6279,195.0756,100,388.4684,4.304523,-8.850571
4,2,23/02/2014,6:25:20 PM,2106,12,150.5,386.3886,4.342656,20.00225,399.9998,439.2054,104.606,195.2912,100,395.6686,4.377241,-10.44757
4,2,23/02/2014,6:25:40 PM,2107,3,150.5,762.2242,8.323474,20.00288,400.0216,458.769,139.0033,194.6986,100,773.4952,8.333421,-36.31394
4,2,23/02/2014,6:26:00 PM,2108,4,150.5,313.7885,3.437688,20.00594,399.9993,460.0337,134.7512,195.0166,100,322.688,3.47795,-35.92597
4,2,23/02/2014,6:26:20 PM,2109,13,150.5,379.219,4.269266,20.00115,399.9898,442.4488,80.96257,195.0285,100,388.3889,4.303874,-8.796698
4,2,23/02/2014,6:26:40 PM,2110,14,150.5,386.487,4.339908,20.00036,399.9929,440.699,98.25156,195.0918,100,395.7006,4.37409,-11.23983
4,2,23/02/2014,6:27:00 PM,2111,17,150.5,378.9089,4.265993,20.00251,399.9955,440.1528,99.44682,195.1308,100,388.0838,4.300616,-8.768541
4,2,23/02/2014,6:27:20 PM,2112,18,150.5,389.4469,4.373057,19.99492,399.9962,440.2648,91.29836,195.19,100,398.6713,4.40696,-11.23281
4,2,23/02/2014,6:27:40 PM,2113,5,150.5,379.2032,4.269122,20.00084,399.9982,440.1868,89.81793,195.0829,100,388.3774,4.303731,-8.800631
4,2,23/02/2014,6:28:00 PM,2114,6,150.5,388.3051,4.361031,20.00272,399.9984,440.9809,69.70976,195.1106,100,397.524,4.395073,-11.05385
4,2,23/02/2014,6:28:20 PM,2115,9,150.5,382.4573,4.30514,20.00207,399.9993,440.2836,83.79363,195.1314,100,391.6499,4.339573,-8.896777
4,2,23/02/2014,6:28:40 PM,2116,10,150.5,384.5583,4.321657,19.99687,399.9998,441.6097,55.75779,195.197,100,393.7639,4.355983,-10.49002
4,2,23/02/2014,6:29:00 PM,2117,7,150.5,378.844,4.265776,20.00129,400.0007,439.9798,87.11588,196.8522,100,388.0175,4.300392,-8.650847
4,2,23/02/2014,6:29:20 PM,2118,8,150.5,390.4041,4.387076,19.99538,400.001,440.5892,73.39564,196.8564,100,399.6385,4.420973,-10.48966
4,2,23/02/2014,6:29:40 PM,2119,11,150.5,380.107,4.278473,19.99761,400.0017,439.1285,106.5858,195.1333,100,389.2832,4.312996,-8.97796
4,2,23/02/2014,6:30:00 PM,2120,12,150.5,387.1835,4.351165,19.99851,399.9996,439.1744,104.6095,195.3312,100,396.4063,4.385283,-10.47444
4,2,23/02/2014,6:30:20 PM,2121,13,150.5,378.9801,4.2666,19.99625,400.0006,440.2981,80.92862,194.9945,100,388.1501,4.301174,-8.809443
4,2,23/02/2014,6:30:40 PM,2122,14,150.5,388.1226,4.358342,20.00079,400.0006,439.5248,98.20692,195.0337,100,397.3418,4.392436,-11.19386
4,2,23/02/2014,6:31:00 PM,2123,17,150.5,378.692,4.263809,20.00538,399.9986,439.4897,99.40063,195.0311,100,387.863,4.298453,-8.703225
4,2,23/02/2014,6:31:20 PM,2124,18,150.5,390.5608,4.386052,20.00336,400.001,439.8859,91.33141,195.0742,100,399.7886,4.419902,-11.10051
4,2,23/02/2014,6:31:40 PM,2125,5,150.5,379.3271,4.270363,19.99792,400.0017,439.9403,89.83234,194.9306,100,388.503,4.304951,-8.840034
4,2,23/02/2014,6:32:00 PM,2126,6,150.5,388.7917,4.367158,20.00039,400.0004,440.8734,69.77704,194.9257,100,398.0154,4.401186,-10.90117
4,2,23/02/2014,6:32:20 PM,2127,9,150.5,379.2076,4.269682,19.99926,400.0004,440.2335,83.88259,194.9514,100,388.3928,4.304424,-8.680113
4,2,23/02/2014,6:32:40 PM,2128,10,150.5,385.7765,4.335039,19.99999,399.9997,441.6187,55.84555,195.0993,100,394.9852,4.369226,-10.55031
4,2,23/02/2014,6:33:00 PM,2129,7,150.5,381.7468,4.297999,20.00361,399.9979,440.0369,87.13961,196.823,100,390.9265,4.332325,-8.721147
4,2,23/02/2014,6:33:20 PM,2130,8,150.5,390.7179,4.39065,20.00076,399.9985,440.6524,73.37776,196.8949,100,399.9514,4.424501,-10.47443
4,2,23/02/2014,6:33:40 PM,2131,11,150.5,381.1436,4.290321,20.00948,399.995,439.2377,106.6016,195.1484,100,390.3215,4.324718,-8.928031
4,2,23/02/2014,6:34:00 PM,2132,12,150.5,388.7668,4.368924,19.99772,400.0004,439.3337,104.6051,195.3999,100,397.9885,4.402899,-10.4492
4,2,23/02/2014,6:34:20 PM,2133,3,150.5,762.3254,8.32394,20.00491,400.0201,458.8591,138.9173,194.8224,100,773.5144,8.333926,-36.27941
4,2,23/02/2014,6:34:40 PM,2134,4,150.5,313.8272,3.437695,20.00802,400.0029,460.12,134.9426,195.0468,100,322.6612,3.477363,-36.00841
4,2,23/02/2014,6:35:00 PM,2135,13,150.5,380.135,4.279142,19.99983,399.9937,442.5389,80.96025,195.0281,100,389.2617,4.313579,-8.789227
4,2,23/02/2014,6:35:20 PM,2136,14,150.5,390.7777,4.387733,19.99884,399.9926,440.7687,98.27361,195.0732,100,399.9612,4.421494,-11.1712
4,2,23/02/2014,6:35:40 PM,2137,17,150.5,379.0444,4.267755,20.00177,399.9979,440.2319,99.45345,195.0838,100,388.1692,4.302279,-8.603468
4,2,23/02/2014,6:36:00 PM,2138,18,150.5,391.9509,4.401815,20.00353,399.9989,440.3299,91.33514,195.1432,100,401.1425,4.435551,-10.94888
4,2,23/02/2014,6:36:20 PM,2139,5,150.5,379.6355,4.273857,20.00842,399.9995,440.2095,89.84499,195.028,100,388.7593,4.308315,-8.719327
4,2,23/02/2014,6:36:40 PM,2140,6,150.5,389.2712,4.372653,19.99984,399.9998,441.0361,69.7709,194.977,100,398.4518,4.406555,-10.77916
4,2,23/02/2014,6:37:00 PM,2141,9,150.5,379.8316,4.276621,19.99948,400.0013,440.3678,83.88352,195.0188,100,388.9641,4.311148,-8.589779
4,2,23/02/2014,6:37:20 PM,2142,10,150.5,388.3613,4.363974,19.99637,400.0003,441.6605,55.82589,195.1009,100,397.536,4.397934,-10.43971
4,2,23/02/2014,6:37:40 PM,2143,7,150.5,379.6595,4.27485,19.99789,400.0005,440.0262,87.15015,196.777,100,388.7975,4.309433,-8.559894
4,2,23/02/2014,6:38:00 PM,2144,8,150.5,391.2361,4.39804,20.00036,400.0004,440.6417,73.41809,196.8071,100,400.4234,4.431775,-10.01602
4,2,23/02/2014,6:38:20 PM,2145,11,150.5,380.3828,4.282454,20.0073,400.0013,439.1585,106.6059,195.0196,100,389.5162,4.316917,-8.670514
4,2,23/02/2014,6:38:40 PM,2146,12,150.5,390.8212,4.391931,20.00226,400.0004,439.2513,104.6447,195.2145,100,400.0096,4.425673,-10.35638
4,2,23/02/2014,6:39:00 PM,2147,13,150.5,380.2007,4.280745,19.99908,400.001,440.3737,80.97611,194.9399,100,389.3242,4.315115,-8.595696
4,2,23/02/2014,6:39:20 PM,2148,14,150.5,393.7771,4.420981,19.99712,400.0003,439.6109,98.23876,195.0259,100,402.9718,4.454522,-11.22753
4,2,23/02/2014,6:39:40 PM,2149,17,150.5,380.0605,4.27948,19.99892,399.9996,439.5912,99.51671,195.0046,100,389.1892,4.313952,-8.518765
4,2,23/02/2014,6:40:00 PM,2150,18,150.5,393.078,4.414572,19.99931,399.9991,439.9686,91.35567,195.1003,100,402.277,4.448226,-10.91969
4,2,23/02/2014,6:40:20 PM,2151,5,150.5,380.4232,4.281991,19.99834,400.0001,440.0304,89.86826,195.0296,100,389.5561,4.316426,-8.884541
4,2,23/02/2014,6:40:40 PM,2152,6,150.5,389.5155,4.375125,20.00044,399.9982,440.964,69.77721,195.0273,100,398.6928,4.408982,-10.83244
4,2,23/02/2014,6:41:00 PM,2153,9,150.5,381.1635,4.290593,19.99871,399.9992,440.2794,83.88247,195.0724,100,390.2843,4.324804,-8.81358
4,2,23/02/2014,6:41:20 PM,2154,10,150.5,390.8427,4.390506,19.99507,399.9985,441.6111,55.83884,195.2126,100,400.0319,4.424277,-10.72362
4,2,23/02/2014,6:41:40 PM,2155,7,150.5,382.748,4.308321,20.00123,399.9972,439.9978,87.12857,196.8938,100,391.8939,4.342649,-8.81156
4,2,23/02/2014,6:42:00 PM,2156,8,150.5,390.9738,4.394129,19.99777,399.9999,440.6025,73.37173,196.9393,100,400.1646,4.427893,-10.24333
4,2,23/02/2014,6:42:20 PM,2157,11,150.5,381.5534,4.294816,20.00038,399.9999,439.1638,106.6383,195.1766,100,390.6916,4.329187,-8.843622
4,2,23/02/2014,6:42:40 PM,2158,12,150.5,391.3974,4.398433,20.00108,400.0004,439.2664,104.66,195.3758,100,400.5878,4.432171,-10.33389
4,2,23/02/2014,6:43:00 PM,2159,3,150.5,762.2395,8.323833,20.00215,400.0208,458.7583,138.9492,194.7964,100,773.3211,8.33327,-36.11437
4,2,23/02/2014,6:43:20 PM,2160,4,150.5,313.7822,3.437236,19.99615,400.0042,459.9686,135.0119,195.0758,100,322.579,3.476934,-35.88179
4,2,23/02/2014,6:43:40 PM,2161,13,150.5,380.1432,4.279386,20.00148,399.994,442.3842,80.96935,195.0353,100,389.3322,4.31425,-8.814628
4,2,23/02/2014,6:44:00 PM,2162,14,150.5,395.6901,4.442143,20.00377,399.9951,440.6578,98.29507,195.0579,100,404.9558,4.475985,-11.33106
4,2,23/02/2014,6:44:20 PM,2163,17,150.5,379.6634,4.2745,20.00035,399.9984,440.1215,99.47739,195.0335,100,388.8374,4.309337,-8.683482
4,2,23/02/2014,6:44:40 PM,2164,18,150.5,393.589,4.420178,19.99852,399.9991,440.1897,91.34252,195.0949,100,402.8443,4.454177,-10.99109
4,2,23/02/2014,6:45:00 PM,2165,5,150.5,379.9536,4.277575,20.00071,400.0017,440.0659,89.89168,194.9621,100,389.1371,4.312465,-8.728217
4,2,23/02/2014,6:45:20 PM,2166,6,150.5,389.0168,4.370464,20.00027,400.0016,440.9306,69.81036,194.9182,100,398.2451,4.404802,-10.65921
4,2,23/02/2014,6:45:40 PM,2167,9,150.5,379.634,4.274523,20.00084,400.0012,440.1959,83.92618,194.9516,100,388.8142,4.30942,-8.60531
4,2,23/02/2014,6:46:00 PM,2168,10,150.5,393.1961,4.417257,20.00021,399.9994,441.5329,55.85032,195.0582,100,402.4458,4.451268,-10.65846
4,2,23/02/2014,6:46:20 PM,2169,7,150.5,379.4524,4.272784,20.0055,400.0014,439.9037,87.19489,196.7073,100,388.6327,4.307681,-8.542454
4,2,23/02/2014,6:46:40 PM,2170,8,150.5,390.2072,4.386591,19.99874,400.0002,440.5576,73.50036,196.717,100,399.445,4.420766,-10.05662
4,2,23/02/2014,6:47:00 PM,2171,11,150.5,382.3653,4.304483,19.99988,399.9998,439.101,106.7012,194.9877,100,391.5699,4.339258,-8.766244
4,2,23/02/2014,6:47:20 PM,2172,12,150.5,391.1498,4.396519,20.0003,399.9995,439.192,104.7589,195.2304,100,400.3913,4.430645,-10.18905
4,2,23/02/2014,6:47:40 PM,2173,13,150.5,380.1833,4.280075,19.99973,399.9984,440.3044,81.0347,194.9681,100,389.3633,4.31496,-8.730566
4,2,23/02/2014,6:48:00 PM,2174,14,150.5,395.1973,4.437194,19.99905,399.9982,439.5532,98.30517,195.0333,100,404.4594,4.471089,-11.20014
