flux_campaign,day,Date,TIMESTAMP,RECORD,SiteOutput,SiteCount_Avg,ConcA_Avg,ConcB_Avg,TGApressure_Avg,SamplePress_Avg,BypassPress_Avg,ExcessFlow_Avg,SampleFlow_Avg,One_Tot,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg
4,1,21/02/2014,2:55:20 AM,2248,10,150.5,425.3478,4.783122,19.99776,399.9991,443.7743,55.1844,194.627,100,434.7144,4.809724,-10.33986
4,1,21/02/2014,2:55:40 AM,2249,11,150.5,429.5542,4.831336,20.00408,399.9997,441.329,105.8801,194.6892,100,438.9435,4.857588,-10.12101
4,1,21/02/2014,2:56:00 AM,2250,12,150.5,442.0078,4.966063,20.00005,399.9989,441.4259,104.0471,194.8506,100,451.4677,4.991478,-11.0545
4,1,21/02/2014,2:56:20 AM,2251,15,150.5,431.3619,4.850621,19.99977,400.0004,442.1525,88.95878,194.647,100,440.7654,4.876802,-10.31372
4,1,21/02/2014,2:56:40 AM,2252,16,150.5,427.2312,4.803974,19.99689,399.9998,441.7469,97.91076,194.7329,100,436.6054,4.830441,-10.38207
4,1,21/02/2014,2:57:00 AM,2253,13,150.5,427.5272,4.809036,19.99897,400.0003,442.498,80.6348,194.6449,100,436.9037,4.835424,-10.03752
4,1,21/02/2014,2:57:20 AM,2254,14,150.5,430.3538,4.838675,20.0024,399.9999,441.7346,97.83665,194.7233,100,439.744,4.864845,-10.44713
4,1,21/02/2014,2:57:40 AM,2255,5,150.5,431.3417,4.851482,19.99856,400.0008,442.1296,89.50006,194.6724,100,440.7478,4.877698,-10.09243
4,1,21/02/2014,2:58:00 AM,2256,6,150.5,428.6854,4.81978,20.00331,400.0005,443.0735,69.38634,194.7112,100,438.071,4.846186,-10.4781
4,1,21/02/2014,2:58:20 AM,2257,17,150.5,425.6104,4.78775,20.00146,399.9994,441.7092,98.72998,194.6508,100,434.9638,4.814138,-9.999656
4,1,21/02/2014,2:58:40 AM,2258,18,150.5,436.7192,4.90893,20.00089,399.9987,442.0927,91.09626,194.653,100,446.1536,4.934762,-10.64578
4,1,21/02/2014,2:59:00 AM,2259,9,150.5,425.3858,4.785306,20.00544,400.0008,442.3918,83.90757,194.6435,100,434.7522,4.811925,-9.973141
4,1,21/02/2014,2:59:20 AM,2260,10,150.5,426.1457,4.791733,19.9993,399.9972,443.7469,55.19251,194.613,100,435.5082,4.818281,-10.38608
4,1,21/02/2014,2:59:40 AM,2261,11,150.5,438.5208,4.930463,20.00185,399.9993,441.3588,105.8841,194.7039,100,447.9563,4.956051,-10.37633
4,1,21/02/2014,3:00:00 AM,2262,12,150.5,442.7839,4.975764,20.00242,400.0013,441.429,104.0276,194.8624,100,452.2505,5.001153,-10.85259
4,1,21/02/2014,3:00:20 AM,2263,3,150.5,762.1516,8.330256,20.00577,400.025,460.7361,139.7701,194.3216,100,773.6097,8.334914,-36.28378
4,1,21/02/2014,3:00:40 AM,2264,4,150.5,314.0026,3.443132,19.99819,400.0027,462.0612,139.8185,194.6279,100,322.6809,3.478089,-35.86625
4,1,21/02/2014,3:01:00 AM,2265,15,150.5,430.0353,4.836478,20.00318,399.9916,444.2661,88.93728,194.6734,100,439.3252,4.861755,-10.13294
4,1,21/02/2014,3:01:20 AM,2266,16,150.5,428.2935,4.815482,19.99888,399.9962,442.9088,97.88068,194.7341,100,437.5742,4.840915,-10.43191
4,1,21/02/2014,3:01:40 AM,2267,13,150.5,428.8224,4.822999,19.99929,399.9996,443.1515,80.58611,194.6736,100,438.1288,4.848561,-10.12343
4,1,21/02/2014,3:02:00 AM,2268,14,150.5,431.6427,4.852543,20.00124,400.0005,442.1021,97.84589,194.6922,100,440.9603,4.877863,-10.53574
4,1,21/02/2014,3:02:20 AM,2269,5,150.5,430.5007,4.841788,20.00059,400.0008,442.3799,89.49178,194.6548,100,439.7863,4.866934,-10.11723
4,1,21/02/2014,3:02:40 AM,2270,6,150.5,429.7913,4.832716,20.00028,400.001,443.1925,69.32998,194.7191,100,439.0931,4.858102,-10.35393
4,1,21/02/2014,3:03:00 AM,2271,17,150.5,432.7993,4.867478,20.00327,399.9992,441.8114,98.71718,194.6574,100,442.1287,4.892743,-10.14028
4,1,21/02/2014,3:03:20 AM,2272,18,150.5,437.8869,4.921269,19.9962,400,442.1472,91.06866,194.6619,100,447.2372,4.946146,-10.7661
4,1,21/02/2014,3:03:40 AM,2273,9,150.5,422.2516,4.750537,20.00095,399.999,442.4243,83.91484,194.6446,100,431.5045,4.776386,-9.888686
4,1,21/02/2014,3:04:00 AM,2274,10,150.5,427.5417,4.807711,20.00168,399.9999,443.7963,55.18027,194.6225,100,436.8272,4.833307,-10.29768
4,1,21/02/2014,3:04:20 AM,2275,11,150.5,438.1071,4.925931,19.99989,400.0005,441.4109,105.8461,194.702,100,447.4735,4.950924,-10.33355
4,1,21/02/2014,3:04:40 AM,2276,12,150.5,443.7862,4.986292,19.99384,400.0001,441.4901,104.0361,194.8418,100,453.1684,5.010741,-10.96369
4,1,21/02/2014,3:05:00 AM,2277,15,150.5,429.3523,4.828924,20.00088,400.0005,442.2037,88.92888,194.6688,100,438.6399,4.854229,-10.12126
4,1,21/02/2014,3:05:20 AM,2278,16,150.5,429.8308,4.832915,20.00216,400.0009,441.8217,97.85703,194.7369,100,439.1244,4.858216,-10.40107
4,1,21/02/2014,3:05:40 AM,2279,13,150.5,429.076,4.826417,20.00108,400.0008,442.583,80.61169,194.6665,100,438.3523,4.851648,-9.998324
4,1,21/02/2014,3:06:00 AM,2280,14,150.5,432.3966,4.86147,20.00115,399.9998,441.8257,97.83159,194.6982,100,441.7101,4.886634,-10.43925
4,1,21/02/2014,3:06:20 AM,2281,5,150.5,431.2483,4.850921,19.99627,399.9998,442.2779,89.4666,194.6806,100,440.5615,4.876251,-9.967551
4,1,21/02/2014,3:06:40 AM,2282,6,150.5,430.5272,4.840999,20.00141,399.9957,443.1752,69.35379,194.7323,100,439.8311,4.866322,-10.34263
4,1,21/02/2014,3:07:00 AM,2283,17,150.5,430.9615,4.847126,20.00187,399.9992,441.8499,98.70683,194.7134,100,440.2607,4.872337,-10.0864
4,1,21/02/2014,3:07:20 AM,2284,18,150.5,438.6232,4.92973,20.00133,400.002,442.2134,91.08747,194.6641,100,447.9802,4.954556,-10.72771
4,1,21/02/2014,3:07:40 AM,2285,9,150.5,428.4165,4.818646,19.99931,399.9985,442.4972,83.93004,194.6492,100,437.7026,4.844071,-10.07728
4,1,21/02/2014,3:08:00 AM,2286,10,150.5,429.2022,4.826138,19.9953,399.9947,443.8853,55.20065,194.6122,100,438.5002,4.851591,-10.34379
4,1,21/02/2014,3:08:20 AM,2287,11,150.5,433.7417,4.877859,19.99891,399.9991,441.4919,105.8505,194.7079,100,443.0389,4.902675,-10.16863
4,1,21/02/2014,3:08:40 AM,2288,12,150.5,444.5572,4.995347,20.00136,400.0008,441.539,104.047,194.857,100,453.9401,5.01969,-10.8817
4,1,21/02/2014,3:09:00 AM,2289,3,150.5,762.4012,8.33303,20.00248,400.0231,460.87,139.681,194.3853,100,773.6786,8.336334,-36.20548
4,1,21/02/2014,3:09:20 AM,2290,4,150.5,314.0875,3.444206,19.99949,400.0015,462.1786,139.7668,194.6632,100,322.7041,3.47843,-35.84105
4,1,21/02/2014,3:09:40 AM,2291,15,150.5,431.6797,4.855051,19.99812,399.9914,444.3924,88.91615,194.6767,100,440.8564,4.878721,-10.12871
4,1,21/02/2014,3:10:00 AM,2292,16,150.5,431.8153,4.854802,19.99948,399.9929,443.0251,97.87004,194.712,100,441.0003,4.878512,-10.494
4,1,21/02/2014,3:10:20 AM,2293,13,150.5,435.4052,4.896754,20.00043,399.998,443.2361,80.60517,194.6882,100,444.5586,4.919694,-10.12787
4,1,21/02/2014,3:10:40 AM,2294,14,150.5,433.7792,4.877041,19.99979,399.9965,442.1559,97.78313,194.7193,100,442.9751,4.900606,-10.44396
4,1,21/02/2014,3:11:00 AM,2295,5,150.5,435.9185,4.902491,20.00137,400.0004,442.4242,89.47729,194.677,100,445.1037,4.925627,-10.14806
4,1,21/02/2014,3:11:20 AM,2296,6,150.5,431.6004,4.853219,19.99969,400.0006,443.2397,69.3578,194.7401,100,440.7846,4.876961,-10.32463
4,1,21/02/2014,3:11:40 AM,2297,17,150.5,436.3221,4.906734,20.00163,399.9979,441.8568,98.71487,194.7065,100,445.532,4.930078,-10.2061
4,1,21/02/2014,3:12:00 AM,2298,18,150.5,439.6042,4.94095,20.00399,400.0004,442.1803,91.04475,194.6995,100,448.8355,4.964074,-10.71604
4,1,21/02/2014,3:12:20 AM,2299,9,150.5,432.0352,4.858802,19.99825,399.9968,442.4725,83.87832,194.6986,100,441.2174,4.882402,-10.19236
4,1,21/02/2014,3:12:40 AM,2300,10,150.5,431.4629,4.851297,19.99628,399.9999,443.8269,55.17522,194.6373,100,440.6452,4.875015,-10.40644
4,1,21/02/2014,3:13:00 AM,2301,11,150.5,439.1825,4.938198,20.00408,399.9955,441.4251,105.84,194.7133,100,448.4246,4.961564,-10.31035
4,1,21/02/2014,3:13:20 AM,2302,12,150.5,445.5842,5.006722,19.99969,400.0007,441.4751,104.0017,194.8911,100,454.8438,5.029463,-10.92496
4,1,21/02/2014,3:13:40 AM,2303,15,150.5,435.8821,4.901772,20.00128,399.9991,442.1869,88.88798,194.7031,100,445.093,4.925221,-10.20567
4,1,21/02/2014,3:14:00 AM,2304,16,150.5,433.7472,4.876653,20.00136,399.9994,441.8115,97.8246,194.7653,100,442.942,4.900163,-10.45963
4,1,21/02/2014,3:14:20 AM,2305,13,150.5,429.4926,4.831338,19.99794,400.1019,442.5635,80.52782,194.7503,100,438.6486,4.855037,-9.976085
4,1,21/02/2014,3:14:40 AM,2306,14,150.5,434.9157,4.889849,20.00097,399.9985,441.7985,97.80016,194.7386,100,444.1113,4.913313,-10.4162
4,1,21/02/2014,3:15:00 AM,2307,5,150.5,425.4218,4.785992,20.00307,400.0007,442.2269,89.49344,194.6774,100,434.5609,4.810056,-9.922256
4,1,21/02/2014,3:15:20 AM,2308,6,150.5,432.5177,4.863204,20.00035,399.9978,443.1471,69.34779,194.732,100,441.7045,4.886838,-10.38562
4,1,21/02/2014,3:15:40 AM,2309,17,150.5,430.1545,4.838402,19.99979,400.0001,441.8167,98.68325,194.7265,100,439.259,4.861432,-10.04884
4,1,21/02/2014,3:16:00 AM,2310,18,150.5,440.5887,4.951911,19.99986,400.0002,442.1686,91.05595,194.6884,100,449.8205,4.974977,-10.71429
4,1,21/02/2014,3:16:20 AM,2311,9,150.5,434.66,4.888156,19.99764,400.0005,442.4668,83.89145,194.6911,100,443.8617,4.911628,-10.19935
4,1,21/02/2014,3:16:40 AM,2312,10,150.5,433.1845,4.870139,19.99261,399.9973,443.8666,55.17355,194.6381,100,442.3741,4.893716,-10.49266
4,1,21/02/2014,3:17:00 AM,2313,11,150.5,431.605,4.854345,20.00654,399.9997,441.4585,105.838,194.733,100,440.7811,4.877989,-10.10822
4,1,21/02/2014,3:17:20 AM,2314,12,150.5,446.3864,5.015531,19.99692,400.0006,441.5181,104.0062,194.891,100,455.6458,5.038174,-10.95578
4,1,21/02/2014,3:17:40 AM,2315,3,150.5,762.1357,8.330304,19.99757,400.024,460.8522,139.6893,194.3893,100,773.1528,8.330723,-36.19922
4,1,21/02/2014,3:18:00 AM,2316,4,150.5,314.0774,3.443851,19.9997,400.0025,462.1904,139.7653,194.6753,100,322.6122,3.477043,-35.95082
4,1,21/02/2014,3:18:20 AM,2317,15,150.5,438.0105,4.925172,20.00584,399.9912,444.4002,88.86115,194.7261,100,447.3068,4.949452,-10.25903
4,1,21/02/2014,3:18:40 AM,2318,16,150.5,436.2184,4.903265,19.99735,399.9926,442.9978,97.83182,194.788,100,445.5052,4.927649,-10.63434
4,1,21/02/2014,3:19:00 AM,2319,13,150.5,428.2347,4.816778,19.99774,399.999,443.224,80.56281,194.6849,100,437.4271,4.841203,-10.04026
4,1,21/02/2014,3:19:20 AM,2320,14,150.5,436.2143,4.904264,20.00094,399.9988,442.1898,97.78529,194.7215,100,445.5007,4.928675,-10.41824
4,1,21/02/2014,3:19:40 AM,2321,5,150.5,445.6013,5.009032,20.00179,400.0002,442.4427,89.4444,194.7215,100,454.951,5.032903,-10.48185
4,1,21/02/2014,3:20:00 AM,2322,6,150.5,433.6788,4.876218,19.99942,400,443.2567,69.30959,194.7767,100,442.952,4.90085,-10.34298
4,1,21/02/2014,3:20:20 AM,2323,17,150.5,432.6817,4.866578,20.00338,400.001,441.8779,98.65643,194.7505,100,441.9262,4.890998,-10.03988
4,1,21/02/2014,3:20:40 AM,2324,18,150.5,441.7158,4.964346,19.99876,399.9995,442.208,91.0528,194.6996,100,451.0338,4.988378,-10.71797
4,1,21/02/2014,3:21:00 AM,2325,9,150.5,432.1063,4.859392,20.00335,399.9986,442.4858,83.85185,194.698,100,441.3666,4.884114,-10.17992
4,1,21/02/2014,3:21:20 AM,2326,10,150.5,434.8669,4.888074,19.99981,399.9993,443.8316,55.12158,194.6524,100,444.1458,4.912619,-10.63281
4,1,21/02/2014,3:21:40 AM,2327,11,150.5,440.2701,4.949606,19.99948,399.9997,441.416,105.8007,194.7405,100,449.5847,4.973781,-10.43336
4,1,21/02/2014,3:22:00 AM,2328,12,150.5,447.444,5.026884,19.99483,399.9998,441.469,103.9907,194.906,100,456.7968,5.050544,-11.02578
4,1,21/02/2014,3:22:20 AM,2329,15,150.5,428.3529,4.818105,20.00043,399.9987,442.1974,88.85971,194.7404,100,437.6526,4.843742,-10.03122
4,1,21/02/2014,3:22:40 AM,2330,16,150.5,438.1307,4.924114,20.00258,399.998,441.788,97.80312,194.7866,100,447.4281,4.948394,-10.73881
4,1,21/02/2014,3:23:00 AM,2331,13,150.5,430.1089,4.837618,20.00298,400.0003,442.5123,80.53541,194.7315,100,439.3206,4.862064,-10.05953
4,1,21/02/2014,3:23:20 AM,2332,14,150.5,436.7779,4.909886,20.00156,399.9986,441.7476,97.79163,194.7478,100,446.0681,4.934315,-10.54584
4,1,21/02/2014,3:23:40 AM,2333,5,150.5,426.9018,4.801619,20.00359,399.9997,442.1801,89.42986,194.7379,100,436.2115,4.82751,-10.08873
4,1,21/02/2014,3:24:00 AM,2334,6,150.5,434.7311,4.887249,19.99884,399.999,443.074,69.30069,194.7739,100,444.0124,4.911845,-10.49164
4,1,21/02/2014,3:24:20 AM,2335,17,150.5,426.0743,4.792435,20.00179,399.9989,441.7424,98.65427,194.765,100,435.3235,4.817799,-10.06522
4,1,21/02/2014,3:24:40 AM,2336,18,150.5,442.3972,4.971455,19.99689,400.0009,442.0939,91.03633,194.6894,100,451.72,4.995431,-10.82392
4,1,21/02/2014,3:25:00 AM,2337,9,150.5,433.2526,4.872075,19.99731,400.0002,442.4183,83.86021,194.7066,100,442.5252,4.896748,-10.21774
4,1,21/02/2014,3:25:20 AM,2338,10,150.5,436.0621,4.901634,19.99694,399.9995,443.8492,55.10819,194.6775,100,445.3406,4.925973,-10.60512
4,1,21/02/2014,3:25:40 AM,2339,11,150.5,433.7506,4.87755,20.0021,400.0003,441.4126,105.7954,194.7749,100,443.0033,4.901883,-10.24896
4,1,21/02/2014,3:26:00 AM,2340,12,150.5,448.1515,5.034986,20.00286,399.9995,441.5038,103.9829,194.9139,100,457.5014,5.058535,-10.98633
4,1,21/02/2014,3:26:20 AM,2341,3,150.5,762.0651,8.33007,20.00019,400.0236,460.8043,139.6083,194.4146,100,773.3474,8.333295,-36.14413
4,1,21/02/2014,3:26:40 AM,2342,4,150.5,314.0869,3.444343,19.99979,400.006,462.1307,139.8432,194.681,100,322.6285,3.477871,-35.7701
4,1,21/02/2014,3:27:00 AM,2343,15,150.5,433.497,4.875044,19.99981,399.992,444.3483,88.87088,194.7296,100,442.8317,4.899899,-10.26633
4,1,21/02/2014,3:27:20 AM,2344,16,150.5,439.2968,4.937387,19.99738,399.9963,442.9322,97.77062,194.8686,100,448.6205,4.961349,-10.78507
4,1,21/02/2014,3:27:40 AM,2345,13,150.5,419.7502,4.723662,19.99807,399.9972,443.1485,80.53521,194.7231,100,428.9269,4.748653,-9.722074
4,1,21/02/2014,3:28:00 AM,2346,14,150.5,436.9738,4.912781,19.99999,399.9975,442.1205,97.77299,194.801,100,446.2723,4.936846,-10.4913
4,1,21/02/2014,3:28:20 AM,2347,5,150.5,424.8784,4.779729,19.99965,399.9992,442.3296,89.43113,194.731,100,434.1617,4.805232,-10.00514
4,1,21/02/2014,3:28:40 AM,2348,6,150.5,434.9662,4.890472,20.00156,399.9995,443.167,69.2946,194.814,100,444.2503,4.914683,-10.44987
4,1,21/02/2014,3:29:00 AM,2349,17,150.5,425.0293,4.781638,20.00366,400.0007,441.7674,98.65387,194.7389,100,434.2327,4.806246,-9.958429
4,1,21/02/2014,3:29:20 AM,2350,18,150.5,442.8714,4.977661,19.99215,400.0003,442.1173,91.03728,194.7397,100,452.2129,5.001342,-10.73301
4,1,21/02/2014,3:29:40 AM,2351,9,150.5,426.8114,4.801139,20.00007,400.0004,442.3847,83.83894,194.7152,100,436.1022,4.826453,-10.05774
4,1,21/02/2014,3:30:00 AM,2352,10,150.5,436.7793,4.909828,20.001,400.0006,443.7557,55.10003,194.6714,100,446.0748,4.933865,-10.65107
4,1,21/02/2014,3:30:20 AM,2353,11,150.5,436.5051,4.908552,19.99904,400,441.3128,105.791,194.7764,100,445.8153,4.932791,-10.29065
4,1,21/02/2014,3:30:40 AM,2354,12,150.5,448.7547,5.042368,19.99828,399.9996,441.3404,103.9853,194.9275,100,458.1264,5.065675,-10.94157
4,1,21/02/2014,3:31:00 AM,2355,15,150.5,423.4731,4.764284,19.99504,399.9996,442.0489,88.86178,194.7641,100,432.7369,4.789698,-9.956727
4,1,21/02/2014,3:31:20 AM,2356,16,150.5,439.4435,4.9393,19.99909,399.9994,441.6043,97.74519,194.8321,100,448.762,4.963238,-10.72063
4,1,21/02/2014,3:31:40 AM,2357,13,150.5,420.929,4.736541,19.99368,399.9993,442.3537,80.55231,194.7233,100,430.1066,4.761467,-9.773517
4,1,21/02/2014,3:32:00 AM,2358,14,150.5,437.2667,4.915423,20.00016,400.0351,441.5775,97.72227,194.8085,100,446.5695,4.939455,-10.62728
4,1,21/02/2014,3:32:20 AM,2359,5,150.5,423.1391,4.760403,19.999,400.0014,441.9988,89.43822,194.7093,100,432.3407,4.785291,-9.961357
4,1,21/02/2014,3:32:40 AM,2360,6,150.5,435.2466,4.8936,19.99689,399.9995,442.9047,69.30099,194.7789,100,444.5378,4.917829,-10.45719
4,1,21/02/2014,3:33:00 AM,2361,17,150.5,427.9839,4.813855,20.00164,399.9996,441.5417,98.65866,194.7575,100,437.206,4.838317,-10.12984
4,1,21/02/2014,3:33:20 AM,2362,18,150.5,443.3661,4.98303,20.00043,400.0004,441.8981,90.98473,194.7509,100,452.7131,5.006753,-10.7569
4,1,21/02/2014,3:33:40 AM,2363,9,150.5,427.4068,4.807619,19.99617,400.0551,442.172,83.78328,194.7705,100,436.6602,4.832465,-10.0916
4,1,21/02/2014,3:34:00 AM,2364,10,150.5,437.0157,4.91263,19.99468,399.9996,443.5757,55.063,194.6702,100,446.3177,4.936715,-10.61828
4,1,21/02/2014,3:34:20 AM,2365,11,150.5,424.6439,4.77708,20.0043,399.9995,441.1479,105.773,194.8261,100,433.875,4.802036,-10.01021
4,1,21/02/2014,3:34:40 AM,2366,12,150.5,449.1381,5.046448,19.99699,399.9996,441.2271,103.9862,194.9621,100,458.5179,5.069769,-10.98738
4,1,21/02/2014,3:35:00 AM,2367,3,150.5,761.8446,8.327951,20.00727,400.0233,460.5238,139.6326,194.4367,100,773.195,8.331372,-36.17666
4,1,21/02/2014,3:35:20 AM,2368,4,150.5,313.9681,3.443027,20.00125,400.0063,461.8321,140.0316,194.708,100,322.5029,3.476076,-35.8922
4,1,21/02/2014,3:35:40 AM,2369,15,150.5,423.3919,4.763127,20.00097,399.9925,444.0379,88.8796,194.7636,100,432.7458,4.789589,-9.999889
4,1,21/02/2014,3:36:00 AM,2370,16,150.5,439.5717,4.940454,20.00187,399.9923,442.6396,97.74188,194.8823,100,449.0373,4.965934,-10.79014
4,1,21/02/2014,3:36:20 AM,2371,13,150.5,427.5197,4.808587,19.99718,399.9984,442.8628,80.54163,194.7465,100,436.9167,4.834883,-10.17791
4,1,21/02/2014,3:36:40 AM,2372,14,150.5,437.6136,4.919636,20.00425,399.9959,441.8077,97.74373,194.8126,100,447.07,4.945256,-10.5744
4,1,21/02/2014,3:37:00 AM,2373,5,150.5,422.514,4.753885,20.00027,399.9968,442.01,89.41213,194.7416,100,431.8752,4.780488,-9.889074
4,1,21/02/2014,3:37:20 AM,2374,6,150.5,435.5414,4.897281,19.99716,399.9966,442.8671,69.29596,194.8047,100,444.9858,4.923057,-10.40245
4,1,21/02/2014,3:37:40 AM,2375,17,150.5,423.6605,4.766222,20.00146,399.9978,441.4634,98.62611,194.7941,100,433.0234,4.79272,-9.98749
4,1,21/02/2014,3:38:00 AM,2376,18,150.5,443.9752,4.98951,19.99707,400.0002,441.7933,90.94573,194.7885,100,453.4755,5.014724,-10.8476
4,1,21/02/2014,3:38:20 AM,2377,9,150.5,425.6915,4.788886,20.00483,400.0027,442.0932,83.8284,194.7457,100,435.0927,4.815528,-10.00707
4,1,21/02/2014,3:38:40 AM,2378,10,150.5,437.3137,4.915646,19.99889,399.9996,443.4689,55.02512,194.7006,100,446.7615,4.941252,-10.69261
4,1,21/02/2014,3:39:00 AM,2379,11,150.5,427.4943,4.808758,20.00077,400.0009,441.0451,105.785,194.7751,100,436.8848,4.835045,-10.07213
4,1,21/02/2014,3:39:20 AM,2380,12,150.5,449.5722,5.051111,19.99855,399.9998,441.0918,103.9321,194.9522,100,459.0994,5.07587,-11.05148
4,1,21/02/2014,3:39:40 AM,2381,15,150.5,425.0942,4.782385,19.99758,400.0004,441.8706,88.82486,194.7688,100,434.4665,4.808775,-9.970519
4,1,21/02/2014,3:40:00 AM,2382,16,150.5,439.6415,4.941551,19.99923,400.001,441.476,97.73085,194.8875,100,449.1036,4.966983,-10.72702
4,1,21/02/2014,3:40:20 AM,2383,13,150.5,425.6852,4.789597,19.99897,400.0005,442.2184,80.52837,194.7426,100,435.0582,4.815903,-9.85158
4,1,21/02/2014,3:40:40 AM,2384,14,150.5,437.9374,4.923438,19.99971,399.9987,441.4662,97.75754,194.7946,100,447.4011,4.949071,-10.5437
4,1,21/02/2014,3:41:00 AM,2385,5,150.5,425.8141,4.790867,20.00323,399.9988,441.8709,89.39833,194.7608,100,435.193,4.81723,-9.885528
4,1,21/02/2014,3:41:20 AM,2386,6,150.5,435.8266,4.900352,19.99948,400.0005,442.7802,69.28412,194.7965,100,445.2657,4.925997,-10.43402
4,1,21/02/2014,3:41:40 AM,2387,17,150.5,424.3474,4.774502,19.99988,399.9992,441.4215,98.62454,194.7832,100,433.7225,4.800982,-9.879541
4,1,21/02/2014,3:42:00 AM,2388,18,150.5,444.1837,4.992145,20.00195,400.0007,441.7762,90.96753,194.7884,100,453.6813,5.017252,-10.79815
4,1,21/02/2014,3:42:20 AM,2389,9,150.5,425.1737,4.782589,19.99998,400.0001,442.1063,83.84228,194.746,100,434.5414,4.808928,-10.1096
4,1,21/02/2014,3:42:40 AM,2390,10,150.5,437.4386,4.916835,19.99882,399.9985,443.4899,55.00726,194.6877,100,446.8964,4.942466,-10.74822
4,1,21/02/2014,3:43:00 AM,2391,11,150.5,430.8363,4.845878,20.00886,399.9996,441.07,105.821,194.7875,100,440.2548,4.871994,-10.14269
4,1,21/02/2014,3:43:20 AM,2392,12,150.5,449.8355,5.054451,20.00477,400.0002,441.1381,103.9356,194.9524,100,459.3653,5.079199,-10.97564
4,1,21/02/2014,3:43:40 AM,2393,3,150.5,762.1177,8.331169,20.00573,400.0233,460.4684,139.6134,194.4219,100,773.6819,8.336649,-36.17323
4,1,21/02/2014,3:44:00 AM,2394,4,150.5,314.0653,3.444483,20.00117,400.0018,461.7924,139.855,194.7118,100,322.7224,3.478828,-35.78505
4,1,21/02/2014,3:44:20 AM,2395,15,150.5,428.4412,4.819531,20.00073,399.9923,443.9968,88.8241,194.7944,100,437.6801,4.843619,-10.11872
4,1,21/02/2014,3:44:40 AM,2396,16,150.5,439.903,4.944548,20.00389,399.9953,442.6291,97.74502,194.8722,100,449.2257,4.968012,-10.79117
4,1,21/02/2014,3:45:00 AM,2397,13,150.5,432.4728,4.86436,20.00512,399.9968,442.8975,80.55166,194.741,100,441.7543,4.888385,-10.18384
4,1,21/02/2014,3:45:20 AM,2398,14,150.5,438.4214,4.928299,20.00099,399.9991,441.8188,97.75131,194.808,100,447.7442,4.951942,-10.72857
4,1,21/02/2014,3:45:40 AM,2399,5,150.5,433.6548,4.877246,19.99974,399.9988,442.0756,89.43698,194.731,100,442.9248,4.901003,-10.25145
4,1,21/02/2014,3:46:00 AM,2400,6,150.5,436.3751,4.906008,20.00166,399.9982,442.8877,69.28293,194.7842,100,445.6751,4.929721,-10.59545
4,1,21/02/2014,3:46:20 AM,2401,17,150.5,427.23,4.806024,20.00107,399.9974,441.5209,98.63502,194.7792,100,436.4741,4.830346,-10.10371
4,1,21/02/2014,3:46:40 AM,2402,18,150.5,444.6204,4.996497,20.00196,399.9993,441.8682,90.97047,194.784,100,453.9755,5.019647,-10.96737
4,1,21/02/2014,3:47:00 AM,2403,9,150.5,427.5927,4.8097,19.996,399.9993,442.138,83.82269,194.759,100,436.8446,4.834074,-10.17996
4,1,21/02/2014,3:47:20 AM,2404,10,150.5,437.6648,4.919613,19.99778,399.998,443.5212,54.95665,194.7272,100,446.9756,4.943237,-10.76943
4,1,21/02/2014,3:47:40 AM,2405,11,150.5,431.9989,4.858673,20.00756,400.001,441.1172,105.7727,194.828,100,441.2846,4.882773,-10.2679
4,1,21/02/2014,3:48:00 AM,2406,12,150.5,450.2828,5.059199,19.99833,400.0006,441.1939,103.9317,194.9613,100,459.6724,5.081987,-11.09385
4,1,21/02/2014,3:48:20 AM,2407,15,150.5,429.6302,4.832706,20.002,400.0014,441.9036,88.86005,194.7733,100,438.899,4.857017,-10.13757
4,1,21/02/2014,3:48:40 AM,2408,16,150.5,440.1903,4.947762,19.99995,400.0374,441.4616,97.69469,194.9245,100,449.5156,4.971238,-10.7874
4,1,21/02/2014,3:49:00 AM,2409,13,150.5,429.5973,4.832376,19.9999,399.999,442.2334,80.53931,194.7327,100,438.8216,4.856154,-10.13864
4,1,21/02/2014,3:49:20 AM,2410,14,150.5,438.8263,4.933283,20.00031,399.9998,441.475,97.72591,194.826,100,448.1427,4.956795,-10.63968
4,1,21/02/2014,3:49:40 AM,2411,5,150.5,428.2027,4.817346,19.99961,400.0023,441.9091,89.39417,194.7596,100,437.4647,4.841723,-10.0191
4,1,21/02/2014,3:50:00 AM,2412,6,150.5,437.0367,4.913745,19.99397,400.0011,442.8351,69.26447,194.8132,100,446.3418,4.937419,-10.53064
4,1,21/02/2014,3:50:20 AM,2413,17,150.5,427.5966,4.810638,19.99678,399.9987,441.5097,98.61481,194.7956,100,436.8463,4.835,-9.994253
4,1,21/02/2014,3:50:40 AM,2414,18,150.5,445.0853,5.001782,19.9964,399.9996,441.9033,90.96928,194.7717,100,454.4403,5.024914,-10.94216
4,1,21/02/2014,3:51:00 AM,2415,9,150.5,433.1726,4.871435,19.99841,399.9986,442.1674,83.81558,194.7769,100,442.454,4.895366,-10.33805
4,1,21/02/2014,3:51:20 AM,2416,10,150.5,438.0004,4.923497,19.99838,399.9995,443.569,54.93233,194.7251,100,447.3098,4.947138,-10.72853
4,1,21/02/2014,3:51:40 AM,2417,11,150.5,431.3676,4.851646,20.00532,399.9997,441.1228,105.7524,194.8338,100,440.6299,4.875606,-10.25224
