"Date","chamber","PPFD_day"
2014-02-13,"C04",31.58944998
2014-02-13,"C05",32.09094462
2014-02-13,"C06",27.1800489
2014-02-13,"C07",12.82285968
2014-02-13,"C08",25.49796858
2014-02-13,"C09",25.8469626342857
2014-02-13,"C10",34.24836924
2014-02-13,"C11",24.87279096
2014-02-13,"C12",25.62942192
2014-02-14,"C01",14.56018254
2014-02-14,"C02",9.03359652
2014-02-14,"C03",12.98647614
2014-02-14,"C04",16.51156938
2014-02-14,"C05",16.80239286
2014-02-14,"C06",14.16928632
2014-02-14,"C07",7.32291966
2014-02-14,"C08",14.08654548
2014-02-14,"C09",9.63565989857142
2014-02-14,"C10",18.3128133
2014-02-14,"C11",13.19695914
2014-02-14,"C12",12.77139924
2014-02-15,"C01",10.62370074
2014-02-15,"C02",2.32739064
2014-02-15,"C03",8.9414985
2014-02-15,"C04",11.9857002
2014-02-15,"C05",12.2596395
2014-02-15,"C06",10.27225782
2014-02-15,"C07",4.86322932
2014-02-15,"C08",9.96684858
2014-02-15,"C09",8.75071506
2014-02-15,"C10",13.6290234
2014-02-15,"C11",9.53881338
2014-02-15,"C12",8.99030868
2014-02-16,"C01",5.10962982
2014-02-16,"C02",0.0002613
2014-02-16,"C03",4.05123312
2014-02-16,"C04",5.83744746
2014-02-16,"C05",5.9058999
2014-02-16,"C06",4.91887836
2014-02-16,"C07",2.33490036
2014-02-16,"C08",4.86531684
2014-02-16,"C09",5.81080992
2014-02-16,"C10",6.66644244
2014-02-16,"C11",4.6126899
2014-02-16,"C12",4.29501402
2014-02-17,"C01",14.01609186
2014-02-17,"C02",5.20146594
2014-02-17,"C03",13.34663268
2014-02-17,"C04",15.96080988
2014-02-17,"C05",15.5066364
2014-02-17,"C06",13.85517906
2014-02-17,"C07",6.680271
2014-02-17,"C08",11.2671498
2014-02-17,"C09",12.3238976489011
2014-02-17,"C10",18.14568738
2014-02-17,"C11",12.80598492
2014-02-17,"C12",11.39128158
2014-02-18,"C01",18.8598588
2014-02-18,"C02",14.3517022885714
2014-02-18,"C03",19.66509198
2014-02-18,"C04",25.16083212
2014-02-18,"C05",24.7967085
2014-02-18,"C06",21.6993522
2014-02-18,"C07",6.9268629
2014-02-18,"C08",11.1167187
2014-02-18,"C09",16.3864234242857
2014-02-18,"C10",26.94229074
2014-02-18,"C11",17.61769686
2014-02-18,"C12",18.92873328
2014-02-19,"C01",5.06070054
2014-02-19,"C02",0.6918285
2014-02-19,"C03",6.47796264
2014-02-19,"C04",8.18618682
2014-02-19,"C05",7.81789554
2014-02-19,"C06",5.91435702
2014-02-19,"C07",1.66959144
2014-02-19,"C08",4.8192393
2014-02-19,"C09",6.15752406
2014-02-19,"C10",8.81756016
2014-02-19,"C11",4.27080876
2014-02-19,"C12",5.28084084
2014-02-20,"C01",32.4389805
2014-02-20,"C02",12.16108692
2014-02-20,"C03",35.16754488
2014-02-20,"C04",45.25183074
2014-02-20,"C05",44.71584972
2014-02-20,"C06",32.79056532
2014-02-20,"C07",3.71484985714286
2014-02-20,"C08",27.0637179
2014-02-20,"C09",40.3741542257143
2014-02-20,"C10",47.64522024
2014-02-20,"C11",22.34641638
2014-02-20,"C12",37.76068476
2014-02-21,"C01",34.3865478373109
2014-02-21,"C02",15.5181244028571
2014-02-21,"C03",44.68571202
2014-02-21,"C04",47.5690697989655
2014-02-21,"C05",46.03876728
2014-02-21,"C06",38.85401928
2014-02-21,"C07",1.6883808
2014-02-21,"C08",25.4919771175862
2014-02-21,"C09",41.2988789063054
2014-02-21,"C10",48.3541163606723
2014-02-21,"C11",16.885664385665
2014-02-21,"C12",37.8819540331035
2014-02-22,"C01",26.7435912514286
2014-02-22,"C02",20.45396538
2014-02-22,"C03",30.89615028
2014-02-22,"C04",34.94564172
2014-02-22,"C05",33.51505008
2014-02-22,"C06",29.64759216
2014-02-22,"C07",2.12526126
2014-02-22,"C08",10.6064523
2014-02-22,"C09",27.0103684542857
2014-02-22,"C10",36.56218158
2014-02-22,"C11",14.41697448
2014-02-22,"C12",26.9993193
2014-02-23,"C01",15.59366544
2014-02-23,"C02",10.9448631
2014-02-23,"C03",85.94104122
2014-02-23,"C04",20.80786782
2014-02-23,"C05",19.8378009
2014-02-23,"C06",18.41085462
2014-02-23,"C07",1.83123444
2014-02-23,"C08",4.16541432
2014-02-23,"C09",16.4189119028571
2014-02-23,"C10",21.58601364
2014-02-23,"C11",8.99166984
2014-02-23,"C12",13.94879262
2014-02-24,"C01",30.92440584
2014-02-24,"C02",25.67325774
2014-02-24,"C03",42.4127070204396
2014-02-24,"C04",43.5156312
2014-02-24,"C05",38.03841624
2014-02-24,"C06",36.68197278
2014-02-24,"C07",2.77649556
2014-02-24,"C08",26.58013572
2014-02-24,"C09",37.4984498914286
2014-02-24,"C10",44.5795257
2014-02-24,"C11",15.23645496
2014-02-24,"C12",29.0579809885714
2014-02-25,"C01",32.65194156
2014-02-25,"C02",9.1730979
2014-02-25,"C03",43.1663220342857
2014-02-25,"C04",45.31186668
2014-02-25,"C05",38.79586788
2014-02-25,"C06",39.87418062
2014-02-25,"C07",28.12458198
2014-02-25,"C08",36.2409711
2014-02-25,"C09",35.1149788628571
2014-02-25,"C10",46.43902536
2014-02-25,"C11",16.28899944
2014-02-25,"C12",31.6482943457143
2014-02-26,"C01",23.75601228
2014-02-26,"C02",6.47271942857143
2014-02-26,"C03",63.69904878
2014-02-26,"C04",32.1217122
2014-02-26,"C05",27.6730932
2014-02-26,"C06",NA
2014-02-26,"C07",19.43904204
2014-02-26,"C08",26.67803358
2014-02-26,"C09",24.9812078571429
2014-02-26,"C10",32.29979358
2014-02-26,"C11",13.41126876
2014-02-26,"C12",20.97956754
2014-02-27,"C01",4.85921514
2014-02-27,"C02",0.53019342
2014-02-27,"C03",17.2521312
2014-02-27,"C04",7.11010884
2014-02-27,"C05",6.37264482
2014-02-27,"C06",NA
2014-02-27,"C07",3.76773522
2014-02-27,"C08",5.28106734
2014-02-27,"C09",5.50763412
2014-02-27,"C10",7.51395492
2014-02-27,"C11",3.54397284
2014-02-27,"C12",4.75334268
2014-02-28,"C01",4.29525828
2014-02-28,"C02",2.8916283
2014-02-28,"C03",17.09961858
2014-02-28,"C04",6.08892126
2014-02-28,"C05",5.56672134
2014-02-28,"C06",NA
2014-02-28,"C07",3.2862714
2014-02-28,"C08",4.6298529
2014-02-28,"C09",5.60887554
2014-02-28,"C10",6.4124397
2014-02-28,"C11",2.97438786
2014-02-28,"C12",4.14247368
2014-03-01,"C01",5.86131558
2014-03-01,"C02",2.65430802
2014-03-01,"C03",10.1312052
2014-03-01,"C04",8.39203326
2014-03-01,"C05",7.57292424
2014-03-01,"C06",6.24474342
2014-03-01,"C07",4.53192852
2014-03-01,"C08",6.20339262
2014-03-01,"C09",7.79928102
2014-03-01,"C10",8.72196018
2014-03-01,"C11",4.10952186
2014-03-01,"C12",5.70318852
2014-03-02,"C01",6.46988616
2014-03-02,"C02",4.40000072571429
2014-03-02,"C03",10.0457982
2014-03-02,"C04",9.3367566
2014-03-02,"C05",8.37704136
2014-03-02,"C06",6.94515546
2014-03-02,"C07",5.03542566
2014-03-02,"C08",6.57791616
2014-03-02,"C09",8.66796288
2014-03-02,"C10",9.58956726
2014-03-02,"C11",4.5493032
2014-03-02,"C12",6.20192136
2014-03-03,"C01",12.60256074
2014-03-03,"C02",5.64323688
2014-03-03,"C03",145.89807
2014-03-03,"C04",19.51919634
2014-03-03,"C05",14.54780604
2014-03-03,"C06",14.29032312
2014-03-03,"C07",10.70860284
2014-03-03,"C08",11.4941958
2014-03-03,"C09",11.4250081971429
2014-03-03,"C10",19.65107838
2014-03-03,"C11",10.58921112
2014-03-03,"C12",12.22247742
2014-03-04,"C01",15.85425336
2014-03-04,"C02",7.88231592
2014-03-04,"C03",91.47452724
2014-03-04,"C04",23.3601087
2014-03-04,"C05",20.62349922
2014-03-04,"C06",17.42572494
2014-03-04,"C07",14.55658398
2014-03-04,"C08",14.9835042
2014-03-04,"C09",7.66567838571429
2014-03-04,"C10",24.02239926
2014-03-04,"C11",11.5098496885714
2014-03-04,"C12",12.1690941
2014-03-05,"C01",23.07248466
2014-03-05,"C02",5.3156877
2014-03-05,"C03",85.9690488
2014-03-05,"C04",31.55152104
2014-03-05,"C05",25.7250997628571
2014-03-05,"C06",24.78786264
2014-03-05,"C07",19.83006102
2014-03-05,"C08",23.59524432
2014-03-05,"C09",6.83471713813187
2014-03-05,"C10",30.20879652
2014-03-05,"C11",18.9667814828571
2014-03-05,"C12",12.38124516
2014-03-06,"C01",14.5064514
2014-03-06,"C02",0.40870446
2014-03-06,"C03",106.8604818
2014-03-06,"C04",18.0321783
2014-03-06,"C05",16.63981188
2014-03-06,"C06",14.6984181
2014-03-06,"C07",10.956909
2014-03-06,"C08",12.3285354
2014-03-06,"C09",4.70461559142857
2014-03-06,"C10",18.52500378
2014-03-06,"C11",10.35456042
2014-03-06,"C12",5.71196076
2014-03-07,"C01",23.33872662
2014-03-07,"C02",2.59306932
2014-03-07,"C03",68.17429974
2014-03-07,"C04",26.84544018
2014-03-07,"C05",22.89579126
2014-03-07,"C06",21.78402822
2014-03-07,"C07",15.93719856
2014-03-07,"C08",19.06810866
2014-03-07,"C09",4.31534876571429
2014-03-07,"C10",25.48723008
2014-03-07,"C11",17.79022932
2014-03-07,"C12",9.4422108
2014-03-08,"C01",36.4259886
2014-03-08,"C02",18.51901926
2014-03-08,"C03",89.068086
2014-03-08,"C04",41.86802136
2014-03-08,"C05",36.39961962
2014-03-08,"C06",33.74149524
2014-03-08,"C07",27.45336192
2014-03-08,"C08",30.0541128
2014-03-08,"C09",15.0952459414286
2014-03-08,"C10",40.66416552
2014-03-08,"C11",30.36457038
2014-03-08,"C12",14.3045742
2014-03-09,"C01",33.13779264
2014-03-09,"C02",13.1138442942857
2014-03-09,"C03",107.0751762
2014-03-09,"C04",39.53828322
2014-03-09,"C05",33.54632118
2014-03-09,"C06",30.41956074
2014-03-09,"C07",24.7089987
2014-03-09,"C08",29.82415248
2014-03-09,"C09",11.3264778771429
2014-03-09,"C10",37.79233596
2014-03-09,"C11",27.32740074
2014-03-09,"C12",14.01811572
2014-03-10,"C01",30.83633226
2014-03-10,"C02",8.36247324
2014-03-10,"C03",107.5029492
2014-03-10,"C04",37.50866754
2014-03-10,"C05",32.36664006
2014-03-10,"C06",29.70591162
2014-03-10,"C07",23.4901291028571
2014-03-10,"C08",25.82654046
2014-03-10,"C09",9.39513807
2014-03-10,"C10",35.95979844
2014-03-10,"C11",26.17543146
2014-03-10,"C12",12.36411036
2014-03-11,"C01",34.60884834
2014-03-11,"C02",6.60255516
2014-03-11,"C03",83.9825364
2014-03-11,"C04",41.76156186
2014-03-11,"C05",37.83129678
2014-03-11,"C06",32.97601956
2014-03-11,"C07",27.0589952571429
2014-03-11,"C08",30.84521208
2014-03-11,"C09",16.2323545457143
2014-03-11,"C10",41.0229946028572
2014-03-11,"C11",29.9699714228571
2014-03-11,"C12",12.9230494971429
2014-03-12,"C01",22.51874178
2014-03-12,"C02",2.6093286
2014-03-12,"C03",142.29826746
2014-03-12,"C04",27.4899378
2014-03-12,"C05",22.40612256
2014-03-12,"C06",18.61473636
2014-03-12,"C07",15.58941534
2014-03-12,"C08",17.45119068
2014-03-12,"C09",10.6486675542857
2014-03-12,"C10",26.52929184
2014-03-12,"C11",15.84373008
2014-03-12,"C12",9.94555056
2014-03-13,"C01",19.82653488
2014-03-13,"C02",5.96808336
2014-03-13,"C03",152.696208
2014-03-13,"C04",24.74738838
2014-03-13,"C05",23.28140058
2014-03-13,"C06",20.96520684
2014-03-13,"C07",13.9804041
2014-03-13,"C08",18.9317841
2014-03-13,"C09",10.6261024757143
2014-03-13,"C10",24.49312932
2014-03-13,"C11",16.6638318
2014-03-13,"C12",7.3025052
2014-03-14,"C01",26.3221993028571
2014-03-14,"C02",2.96471039142857
2014-03-14,"C03",106.15687884
2014-03-14,"C04",31.99779738
2014-03-14,"C05",28.36077576
2014-03-14,"C06",25.49901828
2014-03-14,"C07",18.87223368
2014-03-14,"C08",23.99375502
2014-03-14,"C09",18.1040123808791
2014-03-14,"C10",31.11841044
2014-03-14,"C11",20.54442486
2014-03-14,"C12",12.62416422
2014-03-15,"C01",16.93337382
2014-03-15,"C02",0.89781294
2014-03-15,"C03",253.808643
2014-03-15,"C04",20.22419982
2014-03-15,"C05",16.4059454228571
2014-03-15,"C06",14.04655962
2014-03-15,"C07",10.07970618
2014-03-15,"C08",12.15962262
2014-03-15,"C09",5.39440784571428
2014-03-15,"C10",18.63551886
2014-03-15,"C11",12.15755754
2014-03-15,"C12",6.66138084
2014-03-16,"C01",20.05475796
2014-03-16,"C02",1.78451202
2014-03-16,"C03",211.14096102
2014-03-16,"C04",24.3898839
2014-03-16,"C05",20.1263007
2014-03-16,"C06",12.63481728
2014-03-16,"C07",15.1015626
2014-03-16,"C08",11.01686988
2014-03-16,"C09",9.61906240714286
2014-03-16,"C10",23.60358588
2014-03-16,"C11",13.5148671
2014-03-16,"C12",7.23063054
2014-03-17,"C01",34.6206174
2014-03-17,"C02",2.68391712
2014-03-17,"C03",179.06455878
2014-03-17,"C04",39.9640617
2014-03-17,"C05",32.8462972338462
2014-03-17,"C06",26.97829386
2014-03-17,"C07",24.5435181
2014-03-17,"C08",26.5445187857143
2014-03-17,"C09",29.1271730828571
2014-03-17,"C10",40.19183718
2014-03-17,"C11",26.0442101914286
2014-03-17,"C12",11.6924568138462
2014-03-18,"C01",32.38634196
2014-03-18,"C02",4.07435802
2014-03-18,"C03",120.39941154
2014-03-18,"C04",36.76650234
2014-03-18,"C05",29.77354854
2014-03-18,"C06",28.53672018
2014-03-18,"C07",21.1445994
2014-03-18,"C08",26.41241346
2014-03-18,"C09",27.0301060371429
2014-03-18,"C10",36.47700516
2014-03-18,"C11",24.74027754
2014-03-18,"C12",11.3073482769231
2014-03-19,"C01",27.15227142
2014-03-19,"C02",10.22455968
2014-03-19,"C03",120.70731834
2014-03-19,"C04",30.94016874
2014-03-19,"C05",25.7449602
2014-03-19,"C06",23.09579268
2014-03-19,"C07",18.05164494
2014-03-19,"C08",23.92708536
2014-03-19,"C09",17.3661435507692
2014-03-19,"C10",30.34425342
2014-03-19,"C11",20.02828716
2014-03-19,"C12",11.7898425
2014-03-20,"C01",31.40975706
2014-03-20,"C02",5.47247035714286
2014-03-20,"C03",163.07871
2014-03-20,"C04",35.23842828
2014-03-20,"C05",32.05871832
2014-03-20,"C06",30.73082322
2014-03-20,"C07",19.54386486
2014-03-20,"C08",28.37952972
2014-03-20,"C09",27.45966024
2014-03-20,"C10",35.41359372
2014-03-20,"C11",21.92401266
2014-03-20,"C12",11.67469506
2014-03-21,"C01",17.4839109
2014-03-21,"C02",3.25758264
2014-03-21,"C03",182.446116
2014-03-21,"C04",20.05501968
2014-03-21,"C05",18.6865863
2014-03-21,"C06",17.83669344
2014-03-21,"C07",12.81600192
2014-03-21,"C08",13.15643658
2014-03-21,"C09",12.4783939496703
2014-03-21,"C10",21.34594194
2014-03-21,"C11",12.23249562
2014-03-21,"C12",8.6592486
2014-03-22,"C01",26.19715194
2014-03-22,"C02",4.1900913
2014-03-22,"C03",165.6084312
2014-03-22,"C04",28.894365
2014-03-22,"C05",24.82325796
2014-03-22,"C06",24.87867156
2014-03-22,"C07",16.39094748
2014-03-22,"C08",22.35332712
2014-03-22,"C09",17.4223911741758
2014-03-22,"C10",30.5461194
2014-03-22,"C11",18.88166016
2014-03-22,"C12",9.16779096
2014-03-23,"C01",15.93384168
2014-03-23,"C02",2.58343572
2014-03-23,"C03",213.6936258
2014-03-23,"C04",18.30478542
2014-03-23,"C05",10.3928888057143
2014-03-23,"C06",15.20363946
2014-03-23,"C07",10.76981208
2014-03-23,"C08",12.63494172
2014-03-23,"C09",8.43540262714286
2014-03-23,"C10",20.0970198
2014-03-23,"C11",12.73314084
2014-03-23,"C12",6.30524934
2014-03-24,"C01",5.35296738
2014-03-24,"C02",2.08321440857143
2014-03-24,"C03",132.224052
2014-03-24,"C04",6.68489778
2014-03-24,"C05",5.06688612
2014-03-24,"C06",5.24868966
2014-03-24,"C07",3.5631105
2014-03-24,"C08",4.78046478
2014-03-24,"C09",1.50101381142857
2014-03-24,"C10",7.8315612
2014-03-24,"C11",4.24892838
2014-03-24,"C12",2.23753182
2014-03-25,"C01",23.77956906
2014-03-25,"C02",6.98156375142857
2014-03-25,"C03",253.575024
2014-03-25,"C04",25.62306426
2014-03-25,"C05",15.6795465
2014-03-25,"C06",20.56749372
2014-03-25,"C07",13.43803674
2014-03-25,"C08",17.21922342
2014-03-25,"C09",8.70539435571428
2014-03-25,"C10",26.27245326
2014-03-25,"C11",18.1827519
2014-03-25,"C12",8.88427998
2014-03-26,"C01",6.79389066
2014-03-26,"C02",1.32404322
2014-03-26,"C03",211.77852
2014-03-26,"C04",7.82816958
2014-03-26,"C05",6.20231322
2014-03-26,"C06",6.52288734
2014-03-26,"C07",4.37631774
2014-03-26,"C08",5.14163706
2014-03-26,"C09",4.85327904
2014-03-26,"C10",8.79873246
2014-03-26,"C11",4.8261354
2014-03-26,"C12",2.64770094
2014-03-27,"C01",4.24825734
2014-03-27,"C02",1.86022524
2014-03-27,"C03",115.475196
2014-03-27,"C04",4.91974134
2014-03-27,"C05",4.04589084
2014-03-27,"C06",4.06376616
2014-03-27,"C07",2.72302944
2014-03-27,"C08",3.23264634
2014-03-27,"C09",3.06993288
2014-03-27,"C10",5.4240711
2014-03-27,"C11",2.91307602
2014-03-27,"C12",1.76186034
2014-03-28,"C01",9.4456428
2014-03-28,"C02",1.35635256
2014-03-28,"C03",244.34826
2014-03-28,"C04",10.8874851
2014-03-28,"C05",9.3966219
2014-03-28,"C06",9.04358256
2014-03-28,"C07",6.07432488
2014-03-28,"C08",7.21425894
2014-03-28,"C09",5.83257201956044
2014-03-28,"C10",11.87999478
2014-03-28,"C11",6.61877496
2014-03-28,"C12",4.0109265
2014-03-29,"C01",16.29927894
2014-03-29,"C02",5.97308214
2014-03-29,"C03",114.70017738
2014-03-29,"C04",18.7363164
2014-03-29,"C05",17.05038876
2014-03-29,"C06",15.62524764
2014-03-29,"C07",11.1183117
2014-03-29,"C08",14.1964875
2014-03-29,"C09",7.17937571571429
2014-03-29,"C10",19.08791328
2014-03-29,"C11",12.69381516
2014-03-29,"C12",8.27372676
2014-03-30,"C01",20.4733143
2014-03-30,"C02",5.58170592
2014-03-30,"C03",71.1796293
2014-03-30,"C04",24.3584829
2014-03-30,"C05",21.77279652
2014-03-30,"C06",22.9608579
2014-03-30,"C07",14.5333263
2014-03-30,"C08",16.8733941
2014-03-30,"C09",13.42112814
2014-03-30,"C10",24.37373784
2014-03-30,"C11",14.92276794
2014-03-30,"C12",13.22009196
2014-03-31,"C01",21.9341496
2014-03-31,"C02",2.62390704
2014-03-31,"C03",75.19847844
2014-03-31,"C04",25.594245
2014-03-31,"C05",23.81938044
2014-03-31,"C06",23.37541248
2014-03-31,"C07",15.8997813
2014-03-31,"C08",18.83889528
2014-03-31,"C09",12.3484336842857
2014-03-31,"C10",25.70790678
2014-03-31,"C11",14.20912914
2014-03-31,"C12",15.30878388
2014-04-01,"C01",23.05588674
2014-04-01,"C02",7.67963898
2014-04-01,"C03",80.17406946
2014-04-01,"C04",27.2519394
2014-04-01,"C05",22.81332144
2014-04-01,"C06",24.5375318314286
2014-04-01,"C07",15.8283205371429
2014-04-01,"C08",21.0267564942857
2014-04-01,"C09",8.78491037472527
2014-04-01,"C10",27.20859474
2014-04-01,"C11",18.71298654
2014-04-01,"C12",15.34785318
2014-04-02,"C01",26.28348954
2014-04-02,"C02",10.0835032971429
2014-04-02,"C03",147.5260248
2014-04-02,"C04",31.53712806
2014-04-02,"C05",27.07921566
2014-04-02,"C06",28.92792228
2014-04-02,"C07",18.2101512
2014-04-02,"C08",26.92432386
2014-04-02,"C09",15.63620388
2014-04-02,"C10",31.55253426
2014-04-02,"C11",21.40522824
2014-04-02,"C12",19.58472876
2014-04-03,"C01",19.52997066
2014-04-03,"C02",5.8556175
2014-04-03,"C03",178.8039738
2014-04-03,"C04",22.90156068
2014-04-03,"C05",20.68443354
2014-04-03,"C06",20.41528686
2014-04-03,"C07",11.8474167
2014-04-03,"C08",18.40063662
2014-04-03,"C09",8.87522532
2014-04-03,"C10",17.9792025
2014-04-03,"C11",15.02694294
2014-04-03,"C12",12.50516202
2014-04-04,"C01",6.3824172
2014-04-04,"C02",0.892622460000001
2014-04-04,"C03",178.60047438
2014-04-04,"C04",7.52054076
2014-04-04,"C05",6.60767094
2014-04-04,"C06",6.23526786
2014-04-04,"C07",3.94894518
2014-04-04,"C08",5.019396
2014-04-04,"C09",3.55547287714286
2014-04-04,"C10",6.47460588
2014-04-04,"C11",4.48207512
2014-04-04,"C12",3.92702088
2014-04-05,"C01",17.4881511
2014-04-05,"C02",3.11981682
2014-04-05,"C03",182.768292454286
2014-04-05,"C04",19.5717111
2014-04-05,"C05",17.06352066
2014-04-05,"C06",17.16882636
2014-04-05,"C07",10.2762108
2014-04-05,"C08",13.7440239
2014-04-05,"C09",3.58832418
2014-04-05,"C10",14.69725506
2014-04-05,"C11",12.10337772
2014-04-05,"C12",11.72057472
2014-04-06,"C01",11.43166878
2014-04-06,"C02",0.43593042
2014-04-06,"C03",231.80712564
2014-04-06,"C04",12.8719236
2014-04-06,"C05",10.11486606
2014-04-06,"C06",10.80348882
2014-04-06,"C07",7.17716538
2014-04-06,"C08",8.88024252
2014-04-06,"C09",3.23359461857143
2014-04-06,"C10",10.23445128
2014-04-06,"C11",8.34076914
2014-04-06,"C12",7.43770608
2014-04-07,"C01",8.6175771
2014-04-07,"C02",0.96540618
2014-04-07,"C03",100.04941566
2014-04-07,"C04",11.49661266
2014-04-07,"C05",10.20417576
2014-04-07,"C06",9.87351167999999
2014-04-07,"C07",5.13245808
2014-04-07,"C08",8.05862196
2014-04-07,"C09",5.49842895428572
2014-04-07,"C10",9.31510896
2014-04-07,"C11",7.37293818
2014-04-07,"C12",5.58415278
2014-04-08,"C01",22.59728664
2014-04-08,"C02",5.58182964
2014-04-08,"C03",68.57339154
2014-04-08,"C04",26.38275768
2014-04-08,"C05",23.04030564
2014-04-08,"C06",24.21783582
2014-04-08,"C07",14.90506644
2014-04-08,"C08",17.68241034
2014-04-08,"C09",11.1979858476923
2014-04-08,"C10",19.61871936
2014-04-08,"C11",16.05286008
2014-04-08,"C12",16.25074068
2014-04-09,"C01",25.89386328
2014-04-09,"C02",3.20922861
2014-04-09,"C03",121.620667071429
2014-04-09,"C04",30.51738792
2014-04-09,"C05",25.55639022
2014-04-09,"C06",26.8016199
2014-04-09,"C07",16.9050507
2014-04-09,"C08",22.95092928
2014-04-09,"C09",15.6176149371429
2014-04-09,"C10",20.21804598
2014-04-09,"C11",20.29908612
2014-04-09,"C12",18.28936884
2014-04-10,"C01",6.76003404
2014-04-10,"C02",0.0002136
2014-04-10,"C03",207.08311434
2014-04-10,"C04",7.8900723
2014-04-10,"C05",6.74943306
2014-04-10,"C06",6.47499888
2014-04-10,"C07",4.02976038
2014-04-10,"C08",4.60391562
2014-04-10,"C09",4.17737208857143
2014-04-10,"C10",7.2577608
2014-04-10,"C11",4.50421638
2014-04-10,"C12",4.16015652
2014-04-11,"C01",15.5945271
2014-04-11,"C02",3.13881651
2014-04-11,"C03",263.843958
2014-04-11,"C04",18.14766816
2014-04-11,"C05",13.50642768
2014-04-11,"C06",14.35319946
2014-04-11,"C07",8.38820838
2014-04-11,"C08",11.73559116
2014-04-11,"C09",6.42962600571429
2014-04-11,"C10",14.61500112
2014-04-11,"C11",12.68868996
2014-04-11,"C12",10.16747634
2014-04-12,"C01",13.55532768
2014-04-12,"C02",1.62165276
2014-04-12,"C03",292.166982
2014-04-12,"C04",15.48162582
2014-04-12,"C05",12.76952658
2014-04-12,"C06",13.15190406
2014-04-12,"C07",8.35435272
2014-04-12,"C08",9.61029654
2014-04-12,"C09",2.2652966789011
2014-04-12,"C10",14.12398902
2014-04-12,"C11",9.44157216
2014-04-12,"C12",9.23781012
2014-04-13,"C01",15.15641466
2014-04-13,"C02",3.75328578
2014-04-13,"C03",279.58938744
2014-04-13,"C04",17.95591044
2014-04-13,"C05",14.9357559
2014-04-13,"C06",15.01076604
2014-04-13,"C07",8.97767898
2014-04-13,"C08",10.22740686
2014-04-13,"C09",6.26574253714286
2014-04-13,"C10",16.82547618
2014-04-13,"C11",10.86426
2014-04-13,"C12",9.85804764
2014-04-14,"C01",16.67375694
2014-04-14,"C02",3.07350306
2014-04-14,"C03",248.95127058
2014-04-14,"C04",19.6931898
2014-04-14,"C05",14.50404666
2014-04-14,"C06",14.840112
2014-04-14,"C07",10.2604683
2014-04-14,"C08",11.91952782
2014-04-14,"C09",7.58583134571428
2014-04-14,"C10",17.3118873
2014-04-14,"C11",13.2353055
2014-04-14,"C12",11.0987334
2014-04-15,"C01",15.78216678
2014-04-15,"C02",2.70788539714286
2014-04-15,"C03",237.91705884
2014-04-15,"C04",18.85171302
2014-04-15,"C05",13.57423998
2014-04-15,"C06",14.4365037
2014-04-15,"C07",9.74571792
2014-04-15,"C08",11.059203
2014-04-15,"C09",7.54252673010989
2014-04-15,"C10",15.05830074
2014-04-15,"C11",12.53519598
2014-04-15,"C12",10.55597418
2014-04-16,"C01",18.80273526
2014-04-16,"C02",1.86152208
2014-04-16,"C03",148.2197214
2014-04-16,"C04",23.02084194
2014-04-16,"C05",21.27329874
2014-04-16,"C06",21.16369752
2014-04-16,"C07",12.43651512
2014-04-16,"C08",16.09968978
2014-04-16,"C09",6.16735050923077
2014-04-16,"C10",20.4547557
2014-04-16,"C11",12.17468964
2014-04-16,"C12",14.57283498
2014-04-17,"C01",24.80730264
2014-04-17,"C02",6.47669574
2014-04-17,"C03",154.82652234
2014-04-17,"C04",29.64531594
2014-04-17,"C05",24.13988274
2014-04-17,"C06",26.29061766
2014-04-17,"C07",16.07992314
2014-04-17,"C08",19.31711886
2014-04-17,"C09",10.0270449178022
2014-04-17,"C10",25.61788434
2014-04-17,"C11",20.31861552
2014-04-17,"C12",16.50477612
2014-04-18,"C01",23.80209486
2014-04-18,"C02",7.82752974
2014-04-18,"C03",173.564676
2014-04-18,"C04",28.54028352
2014-04-18,"C05",23.8165065
2014-04-18,"C06",24.65383566
2014-04-18,"C07",15.59910018
2014-04-18,"C08",18.69669438
2014-04-18,"C09",10.0167240985714
2014-04-18,"C10",22.96785744
2014-04-18,"C11",19.86673176
2014-04-18,"C12",15.50370726
2014-04-19,"C01",23.08782306
2014-04-19,"C02",8.01969633428572
2014-04-19,"C03",132.44457666
2014-04-19,"C04",27.10145376
2014-04-19,"C05",22.2982374
2014-04-19,"C06",23.34166488
2014-04-19,"C07",15.00578268
2014-04-19,"C08",18.49168602
2014-04-19,"C09",4.66373884285714
2014-04-19,"C10",20.64491466
2014-04-19,"C11",18.38390424
2014-04-19,"C12",14.91464046
2014-04-20,"C01",22.02731904
2014-04-20,"C02",8.90070024857143
2014-04-20,"C03",147.2890716
2014-04-20,"C04",27.09105246
2014-04-20,"C05",23.28903342
2014-04-20,"C06",24.25441638
2014-04-20,"C07",14.3650513285714
2014-04-20,"C08",17.80501608
2014-04-20,"C09",3.98140584857143
2014-04-20,"C10",21.12966726
2014-04-20,"C11",17.8645370169231
2014-04-20,"C12",14.64671136
2014-04-21,"C01",23.20225662
2014-04-21,"C02",7.88573538
2014-04-21,"C03",211.679169257143
2014-04-21,"C04",27.84078426
2014-04-21,"C05",23.12674884
2014-04-21,"C06",24.27220998
2014-04-21,"C07",15.3873827914286
2014-04-21,"C08",17.9013711
2014-04-21,"C09",8.72118939692308
2014-04-21,"C10",21.86047596
2014-04-21,"C11",18.45304092
