"chamber","id","licor","Obs","FTime","O2","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","datetime","xsi","DELTA","CiCa","a_prime","Rd","Gstar","rd_term","f_term","TleafminusTair","TblockminusTair","CO2Rdry","CO2Sdry","t","t2","t3","Di","DiminusDo","rd_term2","f_term2","gm","gm_bar","delta_i","delta_gm","delta_e","delta_f","campaign","leaf","light","Month","temp","drydown","leaflight"
"ch01","5-ch01-sun-high","H3",117,10047,21,0,12.80132772,0.107015781,188.99144154,1.4698061794,1.41364696,26.68832283,6,1.420000017,1,2.840000033,23.698178864,26.68832283,21.641176606,419.90983276,393.16578978,17.715460202,20.592996216,61.441695406,71.420954894,300.1611511,1549.9942628,1556.4227782,102.00195158,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.5002685852,0.0014698062,299.83832282,296.84817886,247.99907648,1.7607105334,3.514172769,34.452015044,13.859018828,25.193250846,3.2165086388,0.103129611,2.1005258086,1.1159828302,0.0647942414,19.277495748,0.4806915666,60.137691474,387.0806517,0.0198882536,2014-03-19 11:13:15,14.904278327986,10.9067263038304,0.450076246840398,4.35529454508521,0.728130274166602,38.8919667527724,0.114489222793669,1.60250428132993,2.990143966,-2.057002258,427.482888864719,401.432487475564,0.0113915032133972,1.01152276482594,1.02304552965188,15.7756841426777,4.86895783884731,0.908556306858209,-0.579458751678049,0.197372132600395,0.193498388553474,15.7756841426777,3.84693277206425,0.10966782913088,1.53501929193036,5,"sun","high","Mar","ambient","drought","sun-high"
"ch01","6-ch01-sun-high","H3",251,14808.3,21,0,9.1322739354,0.0542519428,119.46635586,0.722322009,1.3431241358,22.563199618,6,1.420000017,1,2.840000033,19.304715348,22.563199618,17.128810882,419.39038694,398.8272278,12.326567462,13.881396674,55.430181884,62.421883392,274.87086794,1499.1767822,1636.6809082,101.06382754,2.046652794,-0.028082252,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.4581181132,0.0007223222,295.71319962,292.45471534,239.8682798,2.047989915,2.7460312256,27.171256942,13.28986027,20.933957482,2.4858201024,0.0532349162,1.4029070898,1.0829130126,0.0333617252,12.073726418,0.2995446672,50.999578288,394.48618214,0.0118062374,2014-04-23 13:09:08,19.3858373699634,8.46963131298135,0.284857163111589,4.37669119356343,0.727835716727081,38.8875194508092,0.103921232830596,1.57957574405884,3.25848427,-2.175904466,424.624550102864,404.441439858074,0.0108729897064152,1.01099251116718,1.02198502233437,11.6068383414633,3.13720702848199,0.918063789503772,-0.55759072172447,0.224896136636944,0.222528813830975,11.6068383414633,2.38561990697915,0.100998552478164,1.53515176190821,6,"sun","high","Apr","ambient","drought","sun-high"
"ch01","6-ch01-shade-high","H3",311,19012.5,21,0,15.472950242,0.138412068,195.29546088,1.453323387,1.095854095,21.33170967,6,1.420000017,1,2.840000033,19.87063408,21.33170967,19.344093704,420.21029664,388.16281738,11.508883286,14.371348192,49.97925644,62.391483306,300.24961546,1499.0953368,17.626505472,101.03667754,2.197134972,-0.088154197,0.6000000182,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500416026,0.0014533234,294.48170966,293.02063408,239.85524856,1.9026714164,2.5478873318,25.21744817,10.84609998,20.601171874,2.4359512122,0.1319236168,1.4520332364,0.9839179758,0.0830114368,19.731998818,0.503149188,58.184680784,380.80771786,0.0236546456,2014-04-23 14:19:13,12.8420314033775,11.1717486376037,0.464756486077523,4.34279669986559,0.727746205361162,38.8861677300046,0.126127958424569,1.62291669634437,1.46107559,-0.526540376,425.102754627566,393.822578785599,0.00879176973243825,1.00886975053674,1.01773950107348,16.0621010844995,4.89035244689575,0.891611542648914,-0.605177195270892,0.236924717854667,0.234493773571354,16.0621010844995,3.85059663812344,0.118575574761139,1.52573848385543,6,"shade","high","Apr","ambient","drought","shade-high"
"ch01","6-ch01-shade-high","H3",326,19245,21,0,15.722122734,0.1345424764,187.90996854,1.3272344928,1.0237049614,20.854410936,6,1.420000017,1,2.840000033,18.98395462,20.854410936,18.135329438,419.64456178,387.19694826,11.736110116,14.350515936,53.829547884,65.820436096,300.22592774,1500.6018312,11.923179246,101.04119722,2.197134972,-0.088154197,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500376546,0.0013272344,294.00441094,292.13395462,240.09628758,1.9213545012,2.4736982958,24.482075762,10.131559828,19.919182776,2.3349177238,0.1284567044,1.4499933344,0.8849243892,0.0808108924,18.986648896,0.4853082232,59.706051628,379.72340408,0.024720765,2014-04-23 14:23:05,12.5211675027252,11.3616243161282,0.447783637998179,4.34374787411726,0.727711314045873,38.8856408001773,0.118642238182507,1.62694304227797,1.870456316,-0.848625181999999,424.62804325397,392.834323479297,0.00824764846184619,1.00831623786831,1.01663247573662,15.6203469801518,4.25872266402365,0.897990237554112,-0.610310566541356,0.279548769831538,0.276668109170231,15.6203469801518,3.31741014146845,0.11128935777682,1.52611286746003,6,"shade","high","Apr","ambient","drought","shade-high"
"ch01","6-ch01-shade-high","H3",334,19369,21,0,15.773342106,0.1349285276,187.79227006,1.351677774,1.0394412534,21.04889984,6,1.420000017,1,2.840000033,19.190364836,21.04889984,18.240387726,419.80754394,387.24058226,11.827622986,14.489635848,53.552791594,65.6057663,300.24475708,1499.8433594,10.3166919714,101.03794402,2.197134972,-0.088154197,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.5004079284,0.0013516776,294.19889984,292.34036486,239.97493214,1.9076141744,2.5034441988,24.777268762,10.287632912,20.119632338,2.36405521,0.128808784,1.4640029456,0.9000522646,0.0810338178,18.974143552,0.484950015,59.568885726,379.74269086,0.02474308,2014-04-23 14:25:09,12.5266005196996,10.8764591610519,0.447329431714166,4.34361026686091,0.727725544966763,38.8858557182159,0.118169281774056,1.62676871044507,1.858535004,-0.949977110000003,424.832300219269,392.934053609074,0.0083764345079187,1.00844719185729,1.01689438371457,15.6125805779784,4.73612141692648,0.898725101940519,-0.609874326730495,0.25047215143254,0.247899097573641,15.6125805779784,3.71426167484352,0.110843714366867,1.52592182650567,6,"shade","high","Apr","ambient","drought","shade-high"
"ch01","6-ch01-sun-high","H3",243,14685.5,21,0,9.3142873032,0.0574285162,128.58413608,0.7705778176,1.3551874298,22.544975662,6,1.420000017,1,2.840000033,19.387435914,22.544975662,17.248608398,419.3427307,398.34280396,12.073347666,13.73216343,54.012148284,61.433017732,274.89352416,1499.1946534,1576.393921,101.06246338,2.046652794,-0.028082252,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.4581558736,0.0007705778,295.69497568,292.53743592,239.87113918,2.0357953002,2.7429937002,27.141567794,13.409404368,20.966205788,2.490753448,0.0562901782,1.3878062708,1.1029471774,0.0352818932,12.995029346,0.3227981904,50.563508744,393.91523784,0.0119558594,2014-04-23 13:07:06,19.0969941252448,8.07394179990334,0.306632562499312,4.37538040489229,0.72783439746626,38.8874995293749,0.113721546628356,1.5814958526002,3.157539748,-2.138827516,424.467474087568,403.889074741948,0.0109680819038868,1.01108971480415,1.0221794296083,12.1569611178912,4.08301931798784,0.908457882979943,-0.559316422991899,0.170879120266356,0.169082678723001,12.1569611178912,3.20470773199391,0.110422544780575,1.53561749537879,6,"sun","high","Apr","ambient","drought","sun-high"
"ch01","6-ch01-shade-high","H3",319,19136.5,21,0,15.800396504,0.1276800458,176.7899239,1.2812752242,1.039072808,20.846645354,6,1.420000017,1,2.840000033,18.588037872,20.846645354,17.239549254,419.69307252,387.12489012,11.662861254,14.187146948,54.83128815,66.698791504,300.22695314,1499.9799318,10.903072546,101.03791502,2.197134972,-0.088154197,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.5003782554,0.0012812752,293.99664536,291.73803788,239.9967837,1.8947719988,2.4725125558,24.471135976,10.283989026,19.717341614,2.3058556744,0.1221864734,1.4334397474,0.8724159264,0.0768418112,17.862485346,0.4566744572,58.990745212,379.61413834,0.0245533632,2014-04-23 14:21:17,12.6650080797653,11.2912174315848,0.421236221123415,4.34643720978748,0.727710745446418,38.8856322130189,0.109289598784584,1.6272455167004,2.258607482,-1.348488618,424.645655886721,392.69612779088,0.00837333338721746,1.00844403813364,1.01688807626729,14.9589545383522,3.66773710676742,0.907598477482705,-0.610357440433114,0.331160659337362,0.327758801507148,14.9589545383522,2.81456877977064,0.102511191377923,1.52631978190473,6,"shade","high","Apr","ambient","drought","shade-high"
"ch01","6-ch01-sun-high","H3",235,14562.5,21,0,9.2564829284,0.0625999834,150.98139094,0.8396750942,1.3574790108,22.479423142,6,1.420000017,1,2.840000033,19.68222084,22.479423142,17.752436828,419.36293334,398.42997438,11.79381027,13.601514246,51.808438112,59.746557616,274.90737306,1499.991211,1655.9899902,101.06331176,2.046652794,-0.028082252,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.4581789552,0.000839675,295.62942314,292.83222082,239.9985884,2.0478205466,2.7320930952,27.033480826,13.431966584,21.080821992,2.508376219,0.0612480442,1.3746140846,1.1337621346,0.0383992348,15.258685116,0.3789336818,50.37689651,394.0298857,0.011834301,2014-04-23 13:05:03,18.5926596193664,10.2357327260089,0.360025598203243,4.37332725478463,0.727829650691295,38.8874278507147,0.142908570415615,1.58114693093031,2.797202302,-1.929784012,424.367847214739,403.923951764222,0.0109813030463647,1.01110323099067,1.02220646198133,13.5024877067754,3.26675498076654,0.879297891565719,-0.558940468948975,0.215140945014392,0.212877394642774,13.5024877067754,2.52944749556106,0.138790218328651,1.53558129589628,6,"sun","high","Apr","ambient","drought","sun-high"
"ch03","5-ch03-shade-low","H4",58,4242,21,0,9.6017628262,0.111463454,247.3480234,1.31185795,1.2162063246,23.101695252,6,1.420000017,1,2.840000033,23.016207886,23.101695252,22.687885284,420.41135254,396.0709839,12.839533806,15.944059182,46.246534728,57.428678894,249.4954376,300.36259764,120.51295622,101.66283112,-1.733533382,0.256599605,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.4158257294,0.001311858,296.25169526,296.16620786,48.058014552,-0.127711664,2.8371245206,27.907195686,11.963136502,23.058951568,2.8297984974,0.1072539416,1.620918196,1.2088803016,0.067399615,25.146100342,0.6245043038,57.826672578,391.5067657,0.014182085,2014-03-30 10:09:06,18.0580395191633,13.6679297929399,0.588347631208332,4.35396590225892,0.727874627091344,38.8881070032354,0.206658608194849,1.59059198744908,0.0854873659999988,-0.328322602,425.879446085293,402.488280870257,0.00977431202524605,1.00987079222842,1.01974158445685,19.2089258234888,5.54099603054898,0.813082976261997,-0.570850402992232,0.125068359378013,0.123022699643674,19.2089258234888,4.51639156326339,0.198537350730942,1.52808499989634,5,"shade","low","Mar","ambient","drought","shade-low"
"ch03","5-ch03-sun-high","H4",3,2212,21,0,23.09034824,0.4080365552,263.04679332,4.0684528264,1.1358741464,23.142697524,6,1.420000017,1,2.840000033,21.860014724,23.142697524,21.558924868,419.8411621,370.66176756,8.8184301378,16.815680694,34.079450226,64.975685882,300.1058716,1600.3071532,863.65622568,101.62219084,-1.669721127,0.255930126,0.8666666748,-0.219565243,2.737391472,1,0,0.159999996,111115,0.5001764524,0.0040684528,296.2926975,295.01001472,256.0491388,0.740566992,2.8447204504,27.993098758,11.177418064,22.501356126,2.736304777,0.3566575574,1.708846304,1.027458473,0.2270189376,26.73138738,0.7096790884,64.298717532,359.68572188,0.041282572,2014-03-30 09:35:17,8.35676501724686,12.9431685980944,0.626538836745469,4.24700950182563,0.727877584104695,38.888151653666,0.102981472364345,1.69963053091903,1.2826828,-0.301089856000001,423.576441356117,377.001301059845,0.00899865805779246,1.00908036919522,1.01816073839044,20.1000955147922,7.15692691669787,0.915179266026092,-0.681469792528595,0.247629567649678,0.243676667077136,20.1000955147922,5.55890123053732,0.0925695643391869,1.52778994291432,5,"sun","high","Mar","ambient","drought","sun-high"
"ch03","5-ch03-shade-low","H4",50,4118,21,0,9.5010126196,0.1090685792,246.10167352,1.2835675386,1.2150971158,23.10554428,6,1.420000017,1,2.840000033,23.018886566,23.10554428,22.68617897,420.38053588,396.30952148,12.924176978,15.961590958,46.543496702,57.482060244,249.50425414,300.34572752,117.77439116,101.6620392,-1.733533382,0.256599605,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.4158404236,0.0012835676,296.25554428,296.16888658,48.055315334,-0.1130806318,2.8377850004,27.913909888,11.952318926,23.062215422,2.8303573118,0.1050347028,1.6226878846,1.207669427,0.0659975694,25.019198022,0.620983524,57.840206716,391.79319512,0.0140262982,2014-03-30 10:07:02,18.2892536866048,13.2603338050943,0.585425947480716,4.35489923041968,0.727874904710926,38.8881111952524,0.207321565750827,1.58963478598856,0.0866577140000011,-0.332707595999999,425.884745705731,402.737858439716,0.00976670321048248,1.00986303252188,1.01972606504376,19.135484055712,5.87515025061775,0.812404499292931,-0.569908720944801,0.116331424246972,0.114429560101695,19.135484055712,4.803968664219,0.199305786345345,1.52817392573691,5,"shade","low","Mar","ambient","drought","shade-low"
"ch03","5-ch03-shade-low","H4",43,4009.5,21,0,9.4031389342,0.1068559778,244.91473216,1.262559842,1.218974691,23.146456144,6,1.420000017,1,2.840000033,23.108098602,23.146456144,22.785199736,420.32196654,396.50689698,13.005266572,15.992728612,46.583181,57.283959198,249.5164795,300.3880371,117.07189942,101.66126862,-1.733533382,0.256599605,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.415860799,0.0012625596,296.29645616,296.25809862,48.062084862,-0.095567825,2.8448157654,27.983280294,11.990551678,23.127277374,2.841522496,0.1029812464,1.6258410744,1.2156814218,0.064700534,24.89834233,0.6176807916,57.776394744,392.03709506,0.0138578524,2014-03-30 10:05:13,18.5079516768818,13.4561070695869,0.582683636965456,4.35577144182906,0.727877855129558,38.8881557460918,0.208022560638246,1.58884530858101,0.0383575420000035,-0.322898865999999,425.860394492836,402.951185940632,0.00979944975495398,1.0098964293168,1.01979285863359,19.0680055220332,5.61189845244639,0.811770297995348,-0.569052449947416,0.120713324635543,0.118740722277191,19.0680055220332,4.58194268071014,0.200120262094388,1.5284887302854,5,"shade","low","Mar","ambient","drought","shade-low"
