"id","chamber","licor","Obs","FTime","O2","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","datetime","xsi","DELTA","CiCa","a_prime","Rd","Gstar","rd_term","f_term","TleafminusTair","TblockminusTair","CO2Rdry","CO2Sdry","t","t2","t3","Di","DiminusDo","rd_term2","f_term2","gm","gm_bar","campaign","leaf","light","temp","leaflight","pair_id"
"3-ch05-shade-low","ch05","H2",3,2559,21,0,11.14488682,0.165344133,278.7965689,1.416465382,0.90396672,21.06896591,6,1.420000017,1,2.840000033,21.21788788,21.06896591,20.94292259,420.2972107,396.8810425,12.95845413,15.74701977,52.13469696,63.35370636,299.9736328,298.7512207,101.3689804,101.7692947,-0.087846279,0.084872425,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499956055,0.001416465,294.2189659,294.3678879,47.80019424,-0.155190231,2.506529816,24.6295292,8.882509432,21.1434269,2.518016387,0.156247443,1.602563096,0.915453291,0.098433125,28.3729302,0.702468849,65.21747819,391.583297,0.018561604,2014-01-28 09:22:04,18.2933197528392,17.5529081744356,0.663331951301004,4.33270395329941,0.727727012163539,38.8858778759256,1.11155934699885,1.58725450231097,-0.14892197,-0.274965290000001,425.815116353123,403.230724693622,0.00722623866285005,1.00727883727821,1.01455767455642,20.9859676387967,3.43305946436107,-0.0970016724424303,-0.572696827754545,0.176110521654101,0.173048778782684,3,"shade","low","ambient","shade-low","x"
"3-ch05-sun-high","ch05","H2",10,3221.5,21,0,14.17219467,0.109213408,172.3063871,0.972125929,0.920272832,21.73739815,6,1.420000017,1,2.840000033,18.56665802,21.73739815,16.70272827,420.0258484,390.911377,14.71335697,16.62594414,69.72640991,78.79013824,299.8964233,1198.958008,1489.740601,101.7105484,0.639723301,0.201533481,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499827372,0.000972126,294.8873981,291.716658,191.833277,1.362318852,2.611306727,25.67390274,9.047958604,20.15202808,2.368796417,0.105169086,1.691033896,0.677762521,0.066082453,17.52537713,0.440781203,65.3299335,384.1745944,0.024100202,2014-01-28 10:33:49,14.5424702053786,9.72791970493635,0.410228055621731,4.35377427612873,0.727775774358684,38.8866142678213,0.500121274711461,1.61152421802936,3.17074013,-1.86392975,426.298124887106,397.520531145325,0.00738742511467332,1.0074424053267,1.01488481065339,14.6605364908986,4.93261678596229,0.514763535941934,-0.596639407375964,0.18882838088163,0.185652701565446,3,"sun","high","ambient","sun-high","x"
"3-ch05-sun-high","ch05","H2",9,3141,21,0,13.97582184,0.108599672,174.4249257,0.989786451,0.941984113,21.80301857,6,1.420000017,1,2.840000033,18.75806808,21.80301857,16.93172264,420.0702209,391.3328552,14.56987762,16.51750183,68.21673584,77.33557892,299.8846436,1199.132568,1495.878296,101.6989365,0.639723301,0.201533481,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499807739,0.000989786,294.9530186,291.9080681,191.8612066,1.369021322,2.621796482,25.77997935,9.26247752,20.28054333,2.387691933,0.104599845,1.679812369,0.707879564,0.065722869,17.73882943,0.445720116,64.64666202,384.6894189,0.023486225,2014-01-28 10:32:29,14.366201747619,10.8782436079049,0.415228019082845,4.35405813668052,0.727780549636678,38.8866863807198,0.514296391754675,1.60979153934239,3.04495049,-1.82634544,426.281084127458,397.905255994048,0.00756278639289585,1.00762041798635,1.0152408359727,14.7906705807953,3.91242697289039,0.500944444218027,-0.594550703369686,0.232741457262419,0.228853383597004,3,"sun","high","ambient","sun-high","x"
"3-ch05-sun-high","ch05","H2",11,3302,21,0,14.276752,0.10938158,170.8867241,0.953338038,0.901153481,21.67911148,6,1.420000017,1,2.840000033,18.43991852,21.67911148,16.56400681,419.9688416,390.6541748,14.84669113,16.72252655,70.91947937,79.87994385,299.8330688,1198.941284,1510.93396,101.7111053,0.639723301,0.201533481,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499721781,0.000953338,294.8291115,291.5899185,191.8306012,1.363791748,2.60202014,25.58245859,8.859932036,20.059515,2.355275504,0.105325025,1.70086666,0.654408845,0.066180961,17.3810776,0.437437343,65.93091671,383.8676907,0.024520932,2014-01-28 10:35:10,14.059394959309,9.24264103440723,0.406903339421455,4.35367955483137,0.72777153101031,38.886550187466,0.491672753542329,1.61258256963327,3.23919296,-1.87591171,426.297955677291,397.298001172875,0.00723386720181416,1.00728657733461,1.01457315466922,14.5731307982501,5.33048976384288,0.522900401126888,-0.598009414964054,0.176590624476141,0.173619806760807,3,"sun","high","ambient","sun-high","x"
"3-ch05-sun-high","ch05","H2",13,3463,21,0,14.50594234,0.112089179,172.1646078,0.940646807,0.868372586,21.60169601,6,1.420000017,1,2.840000033,18.34131622,21.60169601,16.46305847,419.8867798,390.1276245,15.07498741,16.92526817,72.45108795,81.34362793,299.8656616,1200.629395,1531.064453,101.7034378,0.639723301,0.201533481,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499776103,0.000940647,294.751696,291.4913162,192.1006988,1.371448714,2.589730545,25.46354972,8.538281548,19.97150612,2.342475701,0.107833216,1.721357959,0.621117742,0.067765632,17.50973248,0.441303299,67.04328233,383.2321943,0.025376939,2014-01-28 10:37:51,13.9199232823726,8.46645661347702,0.410026264418244,4.35254632892957,0.727765892502955,38.8864650378901,0.489620449500231,1.6147555160217,3.26037979,-1.87825775,426.313449686741,396.844321055608,0.00697065007677215,1.00701958112045,1.0140391622409,14.6436115155704,6.17715490209337,0.524418712740666,-0.600716353780807,0.155358339423407,0.152756232025233,3,"sun","high","ambient","sun-high","x"
"3-ch06-shade-high","ch06","H2",29,8627.5,21,0,19.37829916,0.282782059,246.4102348,5.807406754,2.19335968,33.8894577,6,1.420000017,1,2.840000033,32.55062103,33.8894577,31.61530495,419.6548767,376.5086365,19.49263573,30.75456429,40.10331726,63.27312469,299.8848267,1600.18335,1495.041504,101.3440857,-0.169297218,-0.606884718,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499808044,0.005807407,307.0394577,305.700621,256.0293302,-0.195036095,5.310152878,52.39726464,21.64270036,33.22003937,5.114906204,0.257174863,3.116793198,1.998113005,0.162854197,24.97221996,0.654461043,60.80580249,367.2971211,0.03208065,2014-01-28 14:16:31,9.98731959979382,12.7140183663655,0.587173528728351,4.29379367525312,0.728625776980747,38.899445067539,0.599164218865839,1.67372258961218,1.33883667,-0.935316080000003,427.997679560967,388.455413487913,0.0179066387843537,1.01823313290927,1.03646626581853,19.4538926777734,6.73987431140798,0.437302046952695,-0.637256323793648,0.200725156113345,0.198063019392699,3,"shade","high","elevated","shade-high","w"
"3-ch06-shade-high","ch06","H2",26,8386,21,0,19.58059159,0.285676749,246.1181943,5.833283766,2.183081017,33.88272858,6,1.420000017,1,2.840000033,32.20179367,33.88272858,31.04425812,419.836731,376.2721252,19.52156258,30.83196259,40.96722412,64.70281219,299.9062195,1599.859741,1467.851807,101.3583679,-0.169297218,-0.606884718,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499843699,0.005833284,307.0327286,305.3517937,255.9775529,-0.258178483,5.308158424,52.37020419,21.5382416,33.04226112,5.064115988,0.259566818,3.125077407,1.93903858,0.164389052,24.94613849,0.654096272,61.00993661,366.9644498,0.032553852,2014-01-28 14:12:30,9.92399324318255,12.4328293380541,0.586223586759016,4.29273076115752,0.728625324652719,38.8994382424983,0.592733337670622,1.67477433836885,1.68093491,-1.15753555,428.195781749923,388.242400363871,0.0178184751702956,1.01814173319274,1.03628346638547,19.4257751478301,6.99294580977601,0.443550128714851,-0.638490871983379,0.195990872787897,0.193364274552311,3,"shade","high","elevated","shade-high","w"
"3-ch06-shade-high","ch06","H2",28,8547,21,0,19.38836069,0.283732005,246.6419029,5.865426206,2.208237904,33.98344421,6,1.420000017,1,2.840000033,32.5834198,33.98344421,31.62516594,419.726593,376.5154419,19.50771904,30.88093948,40.06328201,63.42062759,299.8779297,1601.194092,1475.398071,101.3518372,-0.169297218,-0.606884718,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499796549,0.005865426,307.1334442,305.7334198,256.191049,-0.232050435,5.338077853,52.66878236,21.78784288,33.28343201,5.133123994,0.257960316,3.12983995,2.003284044,0.16335816,24.99760998,0.655064509,60.75015289,367.2991438,0.032067754,2014-01-28 14:15:11,9.95046183380699,13.2964584222733,0.587625151737765,4.29355455116997,0.728632092663826,38.8995403626523,0.59952702451604,1.67369643777409,1.40002441,-0.958253860000003,428.077406778813,388.51309115515,0.0180297382554423,1.01836077828203,1.03672155656407,19.4699688518462,6.17351042957288,0.437194532048027,-0.636974881210021,0.218735991113674,0.215818476661688,3,"shade","high","elevated","shade-high","w"
"3-ch06-shade-high","ch06","H2",31,8788.5,21,0,19.39952617,0.283613688,246.6958114,5.815049844,2.190446678,33.86017609,6,1.420000017,1,2.840000033,33.04883957,33.86017609,32.41792679,419.7878418,376.5938721,19.42213058,30.69913673,38.8517952,61.41017914,299.8951721,1599.054443,1069.676025,101.3394012,-0.169297218,-0.606884718,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499825287,0.00581505,307.0101761,306.1988396,255.8487052,-0.124881212,5.301478813,52.31409252,21.61495579,33.45450783,5.182569798,0.257862513,3.111032135,2.071537663,0.163295405,25.00000582,0.655071231,60.80708564,367.3722664,0.032109899,2014-01-28 14:19:12,9.97920985913504,11.8709670085153,0.587667833213554,4.2935133559696,0.728623808543256,38.8994153663592,0.599218916748271,1.6733424933895,0.811336520000005,-0.630912779999996,428.102504544896,388.521135563148,0.0178817549647856,1.01820733405084,1.03641466810169,19.4655463928717,7.59457938435634,0.437195751353419,-0.636927825287807,0.178874093291162,0.176509917340189,3,"shade","high","elevated","shade-high","w"
"3-ch06-shade-high","ch06","H2",24,8225,21,0,19.72198142,0.291407228,247.1073081,5.938143987,2.182269035,33.95547867,6,1.420000017,1,2.840000033,32.1300087,33.95547867,30.83913422,419.8760681,375.9561157,19.54064751,31.051054,41.17667389,65.43177032,299.9246826,1599.160889,1351.749268,101.3648834,-0.169297218,-0.606884718,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499874471,0.005938144,307.1054787,305.2800087,255.8657365,-0.33448603,5.329755504,52.57990069,21.52884669,33.04274368,5.064253256,0.264289014,3.147486469,1.916766787,0.167420266,25.04800348,0.657277001,61.24474106,366.5812303,0.032949522,2014-01-28 14:09:49,10.4039817168667,11.1971716077083,0.588524392967183,4.29086179094761,0.728630213840411,38.8995120138107,0.591945826013745,1.6761852469148,1.82546997,-1.29087448,428.244237799019,388.004050421868,0.0178103400640367,1.01813330030902,1.03626660061805,19.4837778327733,8.28660622506503,0.444320774604303,-0.639918646296751,0.167469019447488,0.16521404043512,3,"shade","high","elevated","shade-high","w"
"3-ch06-shade-high","ch06","H2",25,8305.5,21,0,19.67679614,0.289048485,246.5867736,5.882132008,2.177886124,33.90028381,6,1.420000017,1,2.840000033,32.20508194,33.90028381,31.02897453,419.8093262,376.0170593,19.52986526,30.93414688,40.97758484,64.90605927,299.8964844,1600.255615,1423.699707,101.3597336,-0.169297218,-0.606884718,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499827474,0.005882132,307.0502838,305.3550819,256.0408927,-0.2847275,5.31336301,52.42084625,21.48669937,33.05268288,5.067081268,0.262347389,3.135476886,1.931604381,0.166173744,24.99396968,0.655786134,61.17959685,366.6636528,0.032831682,2014-01-28 14:11:09,9.96947857802094,12.8308764532651,0.587378026667574,4.29160102927904,0.728626504665345,38.8994560473453,0.591674774461656,1.67591116514802,1.69520187,-1.17610741,428.17145706465,388.020131025541,0.0177746966204838,1.01809635381956,1.03619270763913,19.4533220775463,6.62244562428119,0.444517933177471,-0.63971845750889,0.207812642423649,0.205024850641131,3,"shade","high","elevated","shade-high","w"
"3-ch06-shade-low","ch06","H2",19,6483,21,0,10.25775672,0.152956882,275.1900159,2.605058277,1.740724858,33.83834839,6,1.420000017,1,2.840000033,34.18059158,33.83834839,33.78951263,419.6121826,397.0204773,30.02006149,35.04927444,56.40637207,65.85604095,299.8981628,274.537323,747.1726685,101.4085464,-1.368973732,-1.020577192,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499830271,0.002605058,306.9883484,307.3305916,43.9259707,-0.780331174,5.295020834,52.21473948,17.16546504,34.00946999,5.34583309,0.145139928,3.554295975,1.791537114,0.0913838,27.90661951,0.693138091,67.38215196,392.144431,0.017625897,2014-01-28 13:40:47,20.1443807528486,16.1816057865462,0.655819891107232,4.33996518304247,0.72862234094926,38.8993932222235,1.18413914572217,1.58724853308724,-0.342243189999998,-0.391078950000001,432.598825955692,411.441192574463,0.0143152513860333,1.01452315398626,1.02904630797253,21.0866254471083,4.90501966056206,-0.155092837749644,-0.558202225114712,0.11930202411369,0.117644940538946,3,"shade","low","elevated","shade-low","w"
"3-ch06-shade-low","ch06","H2",18,6402.5,21,0,10.32724096,0.157400603,277.0326468,2.699595483,1.755416285,33.90309525,6,1.420000017,1,2.840000033,34.12866974,33.90309525,33.51562119,419.4765015,396.6748962,29.88140297,35.09235764,56.31033325,66.13017273,299.9289551,274.6516113,1023.634338,101.4118423,-1.368973732,-1.020577192,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499881592,0.002699595,307.0530952,307.2786697,43.94425683,-0.845873251,5.314196925,52.40213374,17.3097761,34.01588249,5.347745411,0.149135125,3.55878064,1.788964771,0.09391841,28.09439111,0.698387141,67.27020161,391.7658205,0.01773293,2014-01-28 13:39:26,19.9961888672835,15.950238135988,0.660424709868998,4.33845306664721,0.728626693629988,38.8994588985727,1.18691251854753,1.58863401791665,-0.22557449,-0.613048550000002,432.397134519655,411.101414048085,0.0144343774096151,1.01464578012743,1.02929156025487,21.2081259043552,5.25788776836721,-0.157620958292662,-0.559342457661788,0.113124207365716,0.111549307063241,3,"shade","low","elevated","shade-low","w"
"3-ch06-shade-low","ch06","H2",16,6241.5,21,0,10.44923068,0.151919888,271.5648568,2.697135836,1.813983151,33.98131943,6,1.420000017,1,2.840000033,34.55478287,33.98131943,34.16345596,419.6265259,396.5796814,29.53324699,34.74217224,54.35322189,63.93976593,299.8812256,274.0075073,341.4767761,101.4174347,-1.368973732,-1.020577192,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499802043,0.002697136,307.1313194,307.7047829,43.84120019,-0.794677758,5.337445135,52.62847706,17.88630482,34.26805115,5.423419714,0.144205894,3.523461984,1.89995773,0.090791384,27.54141113,0.684767449,66.26603545,391.6126176,0.017681481,2014-01-28 13:36:45,19.822207092983,15.5857380928512,0.647158461247314,4.34040230249621,0.728631949925467,38.8995382089301,1.14728651631787,1.5890186727672,-0.573463439999998,-0.391326909999997,432.396601530641,410.853628942137,0.0149179491007248,1.01514386450053,1.03028772900106,20.8906898843287,5.30495179147757,-0.116998787316803,-0.558730943766136,0.114584924804965,0.112983458065091,3,"shade","low","elevated","shade-low","w"
"3-ch06-shade-low","ch06","H2",21,6644,21,0,10.20396481,0.147066064,271.8455021,2.473147368,1.715779942,33.69571686,6,1.420000017,1,2.840000033,34.59869766,33.69571686,34.5894165,419.5611572,397.1811829,30.10808182,34.88342667,55.26712036,64.0328598,299.8998718,275.9732666,930.4163818,101.4008713,-1.368973732,-1.020577192,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49983312,0.002473147,306.8457169,307.7486977,44.15572167,-0.627575478,5.252989799,51.804188,16.92076133,34.14720726,5.387039803,0.139825372,3.537209857,1.849829946,0.088013769,27.56537076,0.684437012,67.53819578,392.3307067,0.017565726,2014-01-28 13:43:27,20.0223439186162,15.0897629718481,0.647928192195386,4.34195017529278,0.728612745995209,38.8992484457241,1.17263409534301,1.58660040291836,-0.902980800000002,-0.00928116000000045,432.585476108828,411.537003793834,0.0141107787955769,1.01431274274237,1.02862548548475,20.8783459125376,5.78858294068944,-0.144008609858261,-0.557974917433613,0.1026044467344,0.101186947823002,3,"shade","low","elevated","shade-low","w"
"3-ch06-sun-high","ch06","H2",12,4674,21,0,7.411918762,0.057479219,179.7877578,1.668395853,2.881369301,34.82440567,6,1.420000017,1,2.840000033,29.46505165,34.82440567,27.5760746,419.6365356,403.4607239,23.48616028,26.73488998,57.67511368,65.65303802,299.894104,1649.723022,660.8693237,101.4520645,-0.298508704,-0.120190442,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499823507,0.001668396,307.9744057,302.6150517,263.9556777,1.456712889,5.593679085,55.13617797,28.40128799,32.14472866,4.81433915,0.056338965,2.712309783,2.102029367,0.035312553,18.2398392,0.445614027,47.3556718,399.9374527,0.008776282,2014-01-28 13:10:38,23.0229145440386,7.53216589506642,0.428436855582505,4.37637217008319,0.728688434258646,38.9003904548738,0.93772851424081,1.56195210100587,5.35935402,-1.88897705,429.729225056681,414.543498730484,0.0237266528729847,1.02430328856442,1.04860657712885,15.5907540642384,8.05858816917203,0.11087806288804,-0.513345523877025,0.05581391877918,0.0550150645570944,3,"sun","high","elevated","sun-high","w"
"3-ch06-sun-high","ch06","H2",9,4432.5,21,0,7.972650428,0.059963157,172.2596838,1.778501454,2.950702739,34.51944733,6,1.420000017,1,2.840000033,31.30007362,34.51944733,29.35776329,420.1128235,402.7302551,21.65745163,25.12602997,47.8780098,55.54597473,299.9179382,1648.791382,1806.926514,101.4519424,-0.298508704,-0.120190442,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49986323,0.001778501,307.6694473,304.4500736,263.8066152,1.702172711,5.499787285,54.21076377,29.0847338,32.90976048,5.026547265,0.058723286,2.549084546,2.477462718,0.036811471,17.47607952,0.427729682,45.28779653,398.9404389,0.009050568,2014-01-28 13:06:36,24.269002550448,8.72253593546673,0.410031958474602,4.37533427253669,0.728668038164473,38.9000827203436,0.831909227575573,1.56477277803002,3.21937371,-1.94231033,429.412810676529,413.110071128073,0.0242625864145098,1.02486589739893,1.04973179479785,15.1277778436733,6.40524190820662,0.217822567222278,-0.51504098323217,0.0765444601898446,0.0754489843950436,3,"sun","high","elevated","sun-high","w"
"3-ch06-sun-high","ch06","H2",11,4593.5,21,0,7.803629396,0.058594886,173.3953679,1.584573143,2.68982611,33.96530914,6,1.420000017,1,2.840000033,30.39355469,33.96530914,28.3024807,419.8251038,402.9355469,22.96519661,26.05275345,53.46025085,60.64771652,299.9052124,1651.091553,1149.869507,101.4423904,-0.298508704,-0.120190442,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499842021,0.001584573,307.1153091,303.5435547,264.1746425,1.760635346,5.332679697,52.56855319,26.51579974,32.17943192,4.823793643,0.057410395,2.642853587,2.180940055,0.035986069,17.58964061,0.430330283,48.55696893,399.2260752,0.009491379,2014-01-28 13:09:17,24.539304350113,7.06245093978336,0.413018102849332,4.37575933078801,0.728630874324436,38.8995219796053,0.855141568284395,1.56395299674566,3.57175445,-2.09107399,429.693090096013,413.713934021902,0.0221128189038347,1.02261285282321,1.04522570564643,15.1457894359001,8.08333849611669,0.190084137362032,-0.51872729109923,0.0592897701515031,0.0584467399848487,3,"sun","high","elevated","sun-high","w"
"3-ch06-sun-high","ch06","H2",14,4835,21,0,6.400480829,0.048363607,179.0649175,1.208539062,2.477410299,33.54511642,6,1.420000017,1,2.840000033,28.63077927,33.54511642,26.69267082,419.546814,405.7594604,24.57131386,26.92427635,63.32306671,69.38691711,299.8772888,1648.930542,1369.633301,101.451767,-0.298508704,-0.120190442,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499795481,0.001208539,306.6951164,301.7807793,263.8288808,1.766501363,5.208925709,51.34386383,24.41958748,31.08794785,4.534050407,0.047553793,2.73151541,1.802534997,0.029792832,18.16645228,0.441308053,51.33088419,402.7169784,0.008158145,2014-01-28 13:13:19,25.4796521750188,9.20840629666115,0.426805570974971,4.37986840379297,0.728602605416296,38.8990954349047,1.05913605215083,1.55305151831638,4.91433715,-1.93810845,430.115312335385,416.986520718037,0.0203712138552724,1.0207948297798,1.0415896595596,15.4548537370378,6.24644744037667,-0.0175463925912285,-0.511461858756781,0.0585235452545232,0.0576860778132363,3,"sun","high","elevated","sun-high","w"
"3-ch07-shade-high","ch07","H2",11,3817,21,0,22.12905171,0.303329347,239.6223504,3.522346432,1.272234797,23.41871071,6,1.420000017,1,2.840000033,20.23094559,23.41871071,18.2825737,420.1365967,373.2375183,9.064893723,15.99860096,38.55493927,68.04548645,299.9255981,1499.198853,4.388449192,101.2428436,1.309096575,0.250663698,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499875997,0.003522346,296.5687107,293.3809456,239.871811,0.585064564,2.891978652,28.56477109,12.56617013,21.82482815,2.625291011,0.274058252,1.619743855,1.005547155,0.173695879,24.26004815,0.642010352,59.34753447,362.718427,0.036207277,2014-01-29 09:47:58,8.68782076312547,10.533282946656,0.570343912627786,4.28190983704927,0.72789746873507,38.8884519050385,0.513817187150167,1.6879142368406,3.18776512,-1.94837189,423.979929703447,379.3058817438,0.0101828230531499,1.01028757965644,1.02057515931287,18.7389612429196,8.20567829626359,0.506757972162706,-0.667339077527724,0.189815456633376,0.187485307488317,3,"shade","high","ambient","shade-high","t"
"3-ch07-shade-high","ch07","H2",9,3656,21,0,22.04365531,0.296274638,237.2453327,3.53859157,1.305233215,23.65229225,6,1.420000017,1,2.840000033,20.86725807,23.65229225,18.99160194,420.0142517,373.2780762,9.113778114,16.07823181,37.27011871,65.75074005,299.9543762,1500.528198,4.860262394,101.239624,1.309096575,0.250663698,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49992396,0.003538592,296.8022923,294.0172581,240.0845064,0.630151478,2.932987359,28.97074527,12.89251346,22.25977516,2.69583883,0.268286445,1.627754144,1.068084687,0.169987396,24.01862828,0.635572641,58.7735163,362.7995782,0.035710712,2014-01-29 09:45:17,8.71650134785964,10.1233247581777,0.564850672899203,4.28445614933878,0.727914268022104,38.8887055641568,0.509592177015235,1.68774184798839,2.78503418,-1.87565613,423.877376052891,379.3778004187,0.0104529882627653,1.01056340743672,1.02112681487343,18.6108132834337,8.48748852525596,0.511534637858197,-0.666615033114959,0.183091721276561,0.180849862971203,3,"shade","high","ambient","shade-high","t"
"3-ch07-shade-low","ch07","H2",5,2332.5,21,0,10.32288915,0.191394513,299.9585865,2.17242662,1.199779836,23.10234833,6,1.420000017,1,2.840000033,22.26299858,23.10234833,21.12895012,420.3196106,397.9373779,11.89379692,16.16982269,44.66897202,60.72824097,299.8998108,198.6188507,1148.767456,101.2662125,-0.077317014,0.071698129,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499833018,0.002172427,296.2523483,295.4129986,31.7790154,-0.871688209,2.837236536,28.01760298,11.84778029,22.68267345,2.766017605,0.179310352,1.6374567,1.128560904,0.113095425,30.37566995,0.753783392,59.48790925,393.0303708,0.015624418,2014-01-29 09:23:14,20.2102100393123,17.6907378748768,0.713644043569163,4.32487649066878,0.727874674196527,38.8881077145171,1.29636888235574,1.58313186939049,0.83934975,-1.13404846,425.378981823849,404.477710765129,0.0096459343815921,1.00973988467,1.01947976934001,22.3493408273957,4.65860295251889,-0.276889113015737,-0.563652100050485,0.121306508249111,0.119789715892763,3,"shade","low","ambient","shade-low","t"
"3-ch07-shade-low","ch07","H2",7,2493.5,21,0,10.32703287,0.189125574,298.9993044,2.154015584,1.202955814,23.13200378,6,1.420000017,1,2.840000033,22.04657173,23.13200378,20.73255348,420.4332581,398.0609741,11.94961452,16.18854141,45.47477341,61.60619354,299.9549561,198.7593384,1100.224365,101.2675171,-0.077317014,0.071698129,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499924927,0.002154016,296.2820038,295.1965717,31.80149343,-0.894215296,2.842329208,28.06753132,11.87898991,22.58928776,2.750384499,0.177317387,1.639373394,1.111011105,0.111827029,30.27891717,0.751139458,59.42165171,393.1519973,0.015608451,2014-01-29 09:25:54,20.3124113857446,17.002058902036,0.711169486808018,4.32566786707412,0.727876812968001,38.8881400096373,1.29072384259664,1.58264162815886,1.08543205,-1.31401825,425.518034584594,404.611036621287,0.00967267555680517,1.00976715003016,1.01953430006032,22.2883766631703,5.28631776113435,-0.271189542536318,-0.563107328098533,0.109008280027627,0.10764387549858,3,"shade","low","ambient","shade-low","t"
"3-ch07-shade-low","ch07","H2",2,2091,21,0,10.36333401,0.19838042,302.3395243,2.22974908,1.19084442,23.08371162,6,1.420000017,1,2.840000033,22.26869392,23.08371162,21.11031914,420.099884,397.5923462,11.83718395,16.22584534,44.44272995,60.91996384,299.8959351,198.9753418,1080.060425,101.2702713,-0.077317014,0.071698129,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499826558,0.002229749,296.2337116,295.4186939,31.83605398,-0.897827403,2.834040179,27.98491741,11.75907208,22.67620277,2.764931888,0.185427865,1.643195759,1.121736128,0.116990447,30.61800565,0.760425917,59.83635144,392.6661135,0.015792147,2014-01-29 09:19:12,20.267591628094,15.9724690867881,0.719684855471181,4.3224238305742,0.727873329888271,38.8880874156345,1.30455019292277,1.58450488837222,0.815017699999999,-1.15837478,425.132252678028,404.150021950324,0.00957081136957957,1.00966329696201,1.01932659392402,22.4975727665894,6.52510367980127,-0.285223598998749,-0.565178294448193,0.0908910683513093,0.0897509873179429,3,"shade","low","ambient","shade-low","t"
"3-ch07-shade-low","ch07","H2",4,2252,21,0,10.36962747,0.193354837,300.3058892,2.183750819,1.194628673,23.07200241,6,1.420000017,1,2.840000033,22.24025917,23.07200241,21.12531281,420.2764282,397.7913513,11.87056541,16.16906738,44.64414597,60.81043243,299.8870239,198.8740845,1109.720581,101.2677383,-0.077317014,0.071698129,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499811707,0.002183751,296.2220024,295.3902592,31.8198528,-0.876132973,2.832033558,27.96580238,11.796735,22.65613079,2.761566377,0.181029839,1.637404885,1.124161492,0.114189977,30.41129821,0.754933178,59.61493792,392.8621271,0.015735411,2014-01-29 09:21:53,20.2955821442922,15.276541983694,0.714543736098117,4.32415447246467,0.727872485191083,38.8880746608013,1.29309742974426,1.58371168062391,0.831743239999998,-1.11494636,425.325279753845,404.328973719761,0.0096032670838997,1.00969638404968,1.01939276809935,22.3699465745835,7.09340459088953,-0.273704661644908,-0.564318912524559,0.0845386666844112,0.0834803542604755,3,"shade","low","ambient","shade-low","t"
"3-ch07-sun-high","ch07","H2",15,4988.5,21,0,11.75281791,0.076029462,137.6330009,0.883089442,1.179570005,23.36608887,6,1.420000017,1,2.840000033,19.70202065,23.36608887,17.69067574,419.9134521,395.7037659,15.09358978,16.83041382,66.30632782,73.93622589,299.9359741,1499.216553,3.77047205,101.2001038,0.852034807,0.222545564,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49989329,0.000883089,296.5160889,292.8520206,239.8746431,1.905962269,2.88280963,28.48623196,11.65581814,21.53405476,2.579034221,0.07404715,1.703239625,0.875794596,0.046453576,13.92847397,0.347818274,59.22558207,390.1170391,0.01784253,2014-01-29 10:07:30,18.5421112286556,6.61375694456373,0.327765162586941,4.36752793676572,0.727893680549817,38.888394705142,0.43660937309968,1.59207985496531,3.66406822,-2.01134491,426.34858271072,402.477630982733,0.0095465886179419,1.00963860440909,1.01927720881817,12.6527266597507,6.03896971518696,0.582667835718494,-0.572802646147139,0.127792443599893,0.126276988660453,3,"sun","high","ambient","sun-high","t"
